model,scenario,year,ABW,AFG,AGO,ALB,ARE,ARG,ARM,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COG,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,GAB,GBR,GEO,GHA,GIN,GMB,GNB,GNQ,GRC,GTM,GUY,HKG,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KOR,KWT,LAO,LBN,LBR,LBY,LCA,LKA,LSO,LTU,LUX,LVA,MAC,MAR,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PNG,POL,PRI,PRT,PRY,PSE,PYF,QAT,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SOM,SRB,STP,SUR,SVK,SVN,SWE,SWZ,SYR,TCD,TGO,THA,TJK,TKM,TLS,TON,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VCT,VEN,VNM,VUT,WSM,YEM,ZAF,ZMB,ZWE
Nrao,SSP2,2046,46.67968719,31.64293867,46.92980741,30.285549,39.59932827,41.56722836,32.13619532,35.49231697,29.12652,17.52714144,37.20293867,27.641047,47.88742008,43.77298287,35.82293867,46.063335,39.59932827,40.94757692,33.72673064,45.96217,52.11424928,41.485664,58.111713,45.02713848,42.69545664,42.57337096,65.31424928,61.09424928,31.090382,32.29865208,53.617523,41.976028,47.54161551,47.06280917,46.45598864,44.16565452,55.689941,60.78424928,52.04424928,33.59774,24.84293867,33.02381127,31.443447,32.691639,49.4528508,25.696981,55.358276,39.30320753,35.421444,34.59293867,48.27093898,32.31324,33.851753,37.01293867,27.982887,47.00960847,28.699152,46.21159791,33.956772,44.07458271,46.99630829,38.75823346,52.18424928,55.51424928,48.27093898,34.496979,47.497395,42.58515111,53.55424928,56.25424928,32.34643348,59.52515837,29.810415,39.57914377,44.39922,32.75544,43.69935693,34.74293867,27.91714144,37.530781,32.571835,60.417751,37.50293867,33.28026355,28.31378212,53.36424928,28.95431165,35.54293867,36.49293867,39.59932827,41.64332591,40.94757692,40.38228086,39.59932827,40.49099164,41.80276839,59.03424928,42.660511,27.694494,38.52458271,41.82939162,44.75272372,31.89350193,44.66451897,40.7084132,45.580589,46.54458271,36.88293867,28.056541,42.1433955,28.47293867,37.72293867,50.07050325,41.46938866,39.65210678,50.89936039,51.11424928,65.82424928,40.02484622,35.29293867,47.26231181,43.74353249,28.068373,26.42714144,36.59293867,33.5639,39.59932827,33.43293867,50.208008,50.269478,40.084553,48.47262783,38.877342,58.29458271,35.75647,51.45424928,38.30293867,40.02484622,44.43910684,28.09714144,43.53458271,56.19424928,39.59932827,39.37219159,44.32150051,52.15424928,44.10675377,37.83293867,40.32792547,43.71408212,30.77986669,34.66293867,56.46424928,39.303059,25.75714144,28.12714144,56.30424928,39.80909064,47.72781797,50.74586833,31.858612,31.96099686,43.26458271,35.40293867,35.94293867,38.11293867,39.65391863,42.53458271,37.64293867,41.795521,47.27561199,25.43714144,41.3498068,44.440376,36.54573423,46.67968719,44.96833532,44.72332213,41.14325632,46.88990688,39.74088725,68.23424928,60.47424928,43.45230102
Nrao,SSP2,2047,46.51988121,31.45090967,46.90531578,30.2981392,39.44710728,41.40664917,32.14080513,35.48494716,29.151262,17.52940167,37.01090967,27.626261,47.84802226,43.73288923,35.63090967,46.289352,39.44710728,40.77687697,33.7245566,46.200996,52.04932978,40.827271,58.115841,44.93534477,42.55211518,42.45151004,65.24932978,61.02932978,31.195385,32.28857587,53.495007,41.743172,47.50760047,47.03624723,46.43887246,44.15232595,55.714966,60.71932978,51.97932978,33.094521,24.65090967,33.01057253,31.525358,32.744682,49.38908549,25.694302,55.477592,39.13773203,35.1912,34.40090967,48.18482083,32.307648,33.744678,36.82090967,28.017756,46.98387465,28.685574,46.19828591,33.923744,44.14229136,46.9707815,38.57829088,52.11932978,55.44932978,48.18482083,34.540047,47.05772,42.46409315,53.48932978,56.18932978,32.33203785,59.46023887,29.874275,39.42099337,44.585453,32.771061,43.65424485,34.55090967,27.91940167,37.494717,32.605923,60.311356,37.31090967,33.2998351,28.31641636,53.29932978,28.97330924,35.35090967,36.30090967,39.44710728,41.48398962,40.77687697,40.20234794,39.44710728,40.31283429,41.64603626,58.96932978,42.794586,27.67346,38.59229136,41.66545207,44.64053124,31.91695972,44.54576975,40.53380699,45.068798,46.61229136,36.69090967,28.023312,41.99222683,28.28090967,37.53090967,50.02840268,41.30721145,39.46024794,50.8391389,51.04932978,65.75932978,39.92016006,35.10090967,47.23264442,43.70143148,28.070892,26.42940167,36.40090967,33.530796,39.44710728,33.24090967,50.019222,50.321621,39.871998,48.42412066,38.883896,58.36229136,35.711811,51.38932978,38.11090967,39.92016006,44.3036015,28.09940167,43.60229136,56.12932978,39.44710728,39.20854736,44.17725285,52.08932978,44.08941045,37.64090967,40.14710476,43.66997372,30.7957978,34.47090967,56.39932978,39.647652,25.75940167,28.12940167,56.23932978,39.65704449,47.69090451,50.68900257,31.439901,31.98144453,43.33229136,35.21090967,35.75090967,37.92090967,39.46208938,42.60229136,37.45090967,41.63867051,47.24573756,25.43940167,41.18567647,44.482891,36.56632818,46.51988121,44.87217044,44.60894408,40.9757524,46.86603634,39.55047846,68.16932978,60.40932978,43.39034924
Nrao,SSP2,2048,46.35275584,31.253535,46.83811464,30.30985171,39.28515738,41.24045402,32.1444485,35.4763348,29.173965,17.53057922,36.813535,27.609039,47.78534042,43.64431283,35.433535,46.514233,39.28515738,40.60064804,33.7211762,46.440411,51.99438567,40.146477,58.11858,44.81498307,42.39847087,42.31266299,65.19438567,60.97438567,31.301125,32.27729541,53.367104,41.503433,47.44328667,46.96967378,46.36943522,44.08020475,55.739166,60.66438567,51.92438567,32.579197,24.453535,32.99607834,31.605162,32.796165,49.33379145,25.68914,55.597622,38.96668265,34.951931,34.203535,48.08633642,32.300179,33.634071,36.623535,28.050903,46.91705012,28.670025,46.12769531,33.888119,44.20928029,46.90389421,38.39289876,52.06438567,55.39438567,48.08633642,34.58231,46.600891,42.32573975,53.43438567,56.13438567,32.31636803,59.40529476,29.936138,39.25720613,44.772881,32.784775,43.56258309,34.353535,27.92057922,37.45591,32.638832,60.199242,37.113535,33.31868248,28.31797536,53.24438567,28.9915563,35.153535,36.103535,39.28515738,41.31902668,40.60064804,40.01696539,39.28515738,40.12921206,41.48365512,58.91438567,42.926842,27.650475,38.65928029,41.49602112,44.50762837,31.93975549,44.40883578,40.35370538,44.540821,46.67928029,36.493535,27.9874,41.83536133,28.083535,37.333535,49.96654027,41.13943202,39.26304197,50.78277044,50.99438567,65.70438567,39.78417798,34.903535,47.16701248,43.61162093,28.071205,26.43057922,36.203535,33.49419,39.28515738,33.043535,49.825245,50.372398,39.650406,48.36420062,38.88784,58.42928029,35.664219,51.33438567,37.913535,39.78417798,44.15636584,28.10057922,43.66928029,56.07438567,39.28515738,39.03931352,44.0246424,52.03438567,44.01482097,37.443535,39.96084206,43.57892904,30.81091754,34.273535,56.34438567,39.991978,25.76057922,28.13057922,56.18438567,39.49930904,47.62746946,50.6316167,31.010246,32.00118222,43.39928029,35.013535,35.553535,37.723535,39.26491275,42.66928029,37.253535,41.47617201,47.1801684,25.44057922,41.01596069,44.523506,36.58587432,46.35275584,44.74912135,44.4746975,40.80269203,46.7986469,39.35471008,68.11438567,60.35438567,43.28833442
Nrao,SSP2,2049,46.17661363,31.05081,46.68086448,30.32072796,39.10794998,41.06861708,32.1471715,35.46652212,29.194704,17.5307075,36.61081,27.589443,47.67499719,43.4538146,35.23081,46.738079,39.10794998,40.41887112,33.71663193,46.680431,51.96435428,39.443096,58.120026,44.63747269,42.22832474,42.14270594,65.16435428,60.94435428,31.407661,32.26485373,53.233898,41.256981,47.31600482,46.81893846,46.18897589,43.88298274,55.762577,60.63435428,51.89435428,32.0518,24.25081,32.98037107,31.683016,32.846191,49.30012803,25.681549,55.718403,38.79003685,34.703587,34.00081,47.96502947,32.29092,33.520058,36.42081,28.082388,46.76370887,28.652569,45.93526494,33.849968,44.27559564,46.74990147,38.20204429,52.03435428,55.36435428,47.96502947,34.62384,46.126698,42.15558099,53.40435428,56.10435428,32.29946616,59.37526337,29.996084,39.0877546,44.96162,32.796703,43.37334558,34.15081,27.9207075,37.414448,32.670635,60.081387,36.91081,33.33685486,28.31849279,53.21435428,29.00909921,34.95081,35.90081,39.10794998,41.14841044,40.41887112,39.82612042,39.10794998,39.94011093,41.31559654,58.88435428,43.057384,27.62561,38.72559564,41.32071948,44.33524246,31.96193907,44.23809703,40.16809197,43.996704,46.74559564,36.29081,27.948874,41.67276683,27.88081,37.13081,49.86470205,40.96602561,39.06048409,50.73795529,50.96435428,65.67435428,39.58470876,34.70081,47.02604945,43.42162699,28.069378,26.4307075,36.00081,33.454147,39.10794998,32.84081,49.626118,50.421837,39.419682,48.28252274,38.889309,58.49559564,35.613762,51.30435428,37.71081,39.58470876,43.98983648,28.1007075,43.73559564,56.04435428,39.10794998,38.86446629,43.86030923,52.00435428,43.81860752,37.24081,39.76912516,43.38943938,30.82526989,34.07081,56.31435428,40.336143,25.7607075,28.1307075,56.15435428,39.33585273,47.5093084,50.57624173,30.569637,32.02025928,43.46559564,34.81081,35.35081,37.52081,39.06238393,42.73559564,37.05081,41.30799717,47.03985684,25.4407075,40.84063604,44.562336,36.60441632,46.17661363,44.57270907,44.30286065,40.62405405,46.63944228,39.15357635,68.08435428,60.32435428,43.10332729
Nrao,SSP2,2050,45.99453697,30.84271717,46.51869402,30.33093973,38.92547439,40.89118166,32.14930507,35.45601582,29.214041,17.52999906,36.40271717,27.567831,47.56084642,43.25748089,35.02271717,46.960976,38.92547439,40.23156994,33.71140338,46.921082,51.93242056,38.716911,58.120216,44.45420501,42.05280182,41.96703707,65.13242056,60.91242056,31.515087,32.25173808,53.096191,41.002777,47.18451361,46.66343741,46.00304569,43.67988476,55.785229,60.60242056,51.86242056,31.512344,24.04271717,32.96397161,31.759689,32.894775,49.26447612,25.672459,55.839993,38.60782848,34.446087,33.79271717,47.83971484,32.280067,33.404922,36.21271717,28.112972,46.60554005,28.633339,45.73707971,33.809471,44.34135243,46.59106571,38.00573335,52.00242056,55.33242056,47.83971484,34.665077,45.63493,41.97970919,53.37242056,56.07242056,32.28186544,59.34332965,30.05471,38.91268677,45.151585,32.807182,43.17828016,33.94271717,27.91999906,37.371021,32.701458,59.957798,36.70271717,33.35452396,28.31817974,53.18242056,29.0260845,34.74271717,35.69271717,38.92547439,40.9721866,40.23156994,39.62981889,38.92547439,39.74554025,41.14191126,58.85242056,43.186325,27.599035,38.79135243,41.14011947,44.1571301,31.9836394,44.06164174,39.97698296,43.436825,46.81135243,36.08271717,27.907803,41.50450483,27.67271717,36.92271717,49.75925806,40.78703244,38.85255713,50.6908871,50.93242056,65.64242056,39.37962067,34.49271717,46.88055249,43.2258006,28.065657,26.42999906,35.79271717,33.412189,38.92547439,32.63271717,49.421871,50.469944,39.179722,48.19771733,38.888596,58.56135243,35.561222,51.27242056,37.50271717,39.37962067,43.81761592,28.09999906,43.80135243,56.01242056,38.92547439,38.68404305,43.69029811,51.97242056,43.61652418,37.03271717,39.57195822,43.19412031,30.83901348,33.86271717,56.28242056,40.680374,25.75999906,28.12999906,56.12242056,39.16673535,47.38715435,50.5183632,30.118036,32.03883809,43.53135243,34.60271717,35.14271717,37.31271717,38.85448582,42.80135243,36.84271717,41.1341965,46.89502683,25.43999906,40.65973895,44.599464,36.62231501,45.99453697,44.3905461,44.12530065,40.43986837,46.475271,38.9470629,68.05242056,60.29242056,42.91251773
Nrao,SSP2,2051,45.8075101,30.6298595,46.35264879,30.34042303,38.73856555,40.70930723,32.15095849,35.44506258,29.231701,17.52835656,36.1898595,27.54463,47.44370143,43.05657359,34.8098595,47.182743,38.73856555,40.0397249,33.70572953,47.162815,51.89900022,37.974144,58.119495,44.26647177,41.87292465,41.78696546,65.09900022,60.87900022,31.623158,32.23816366,52.95393,40.744915,47.0497102,46.50418388,45.81280504,43.47215727,55.807556,60.56900022,51.82900022,30.960684,23.8298595,32.94711799,31.834797,32.941872,49.22726941,25.660904,55.962364,38.42113038,34.181328,33.5798595,47.71115362,32.267666,33.290955,35.9998595,28.142342,46.44356985,28.612436,45.53435932,33.766918,44.40668593,46.42841634,37.8047828,51.96900022,55.29900022,47.71115362,34.705666,45.127827,41.79943297,53.33900022,56.03900022,32.26381224,59.30990931,30.110859,38.73320511,45.344891,32.816628,42.97865165,33.7298595,27.91835656,37.325314,32.731174,59.828556,36.4898595,33.37169111,28.31694007,53.14900022,29.04246882,34.5298595,35.4798595,38.73856555,40.79153664,40.0397249,39.42887786,38.73856555,39.54634844,40.96382683,58.81900022,43.31522,27.570606,38.85668593,40.95547895,43.97459481,32.00482754,43.88077721,39.78128961,42.862072,46.87668593,35.8698595,27.865047,41.33190133,27.4598595,36.7098595,49.65097949,40.60358371,38.6398671,50.64205478,50.89900022,65.60900022,39.16983961,34.2798595,46.73148651,43.02540482,28.059757,26.42835656,35.5798595,33.368168,38.73856555,32.4198595,49.21394,50.517632,38.932575,48.11045581,38.886978,58.62668593,35.506386,51.23900022,37.2898595,39.16983961,43.64102114,28.09835656,43.86668593,55.97900022,38.73856555,38.49914906,43.51593102,51.93900022,43.40981972,36.8198595,39.37014257,42.99423604,30.85209509,33.6498595,56.24900022,41.023598,25.75835656,28.12835656,56.08900022,38.99326738,47.26185932,50.45852232,29.657309,32.05691369,43.59668593,34.3898595,34.9298595,37.0998595,38.64182494,42.86668593,36.6298595,40.95599546,46.74664002,25.43835656,40.47436606,44.634968,36.63977556,45.8075101,44.20392671,43.94332228,40.25117195,46.30718827,38.73580141,68.01900022,60.25900022,42.71718026
Nrao,SSP2,2052,45.61761546,30.41354317,46.18411989,30.35054697,38.5484862,40.52414733,32.15362327,35.43505231,29.248232,17.52699256,35.97354317,27.525393,47.32508343,42.85233683,34.59354317,47.40366,38.5484862,39.84453865,33.70097011,47.406944,51.86583733,37.217491,58.121243,44.07545365,41.69032744,41.6036349,65.06583733,60.84583733,31.736944,32.22558689,52.809143,40.484741,46.91306882,46.34258704,45.61958063,43.26107723,55.834064,60.53583733,51.79583733,30.397818,23.61354317,32.93125907,31.908707,32.987343,49.19024189,25.645672,56.08786,38.23111984,33.912746,33.36354317,47.58081611,32.258087,33.178909,35.78354317,28.17099,46.27920018,28.594992,45.32839723,33.726456,44.47254986,46.26335347,37.60044013,51.93583733,55.26583733,47.58081611,34.749931,44.610577,41.61589712,53.30583733,56.00583733,32.24675267,59.27674642,30.164101,38.55045133,45.547615,32.831783,42.775698,33.51354317,27.91699256,37.278996,32.761818,59.696507,36.27354317,33.3898836,28.31599202,53.11583733,29.05971841,34.31354317,35.26354317,38.5484862,40.60760804,39.84453865,39.22454477,38.5484862,39.34377436,40.78247811,58.78583733,43.448288,27.543291,38.92254986,40.76812777,43.78879223,32.0270373,43.69665106,39.58223354,42.276215,46.94254986,35.65354317,27.828588,41.15606417,27.24354317,36.49354317,49.54141118,40.41684069,38.42371934,50.59316136,50.86583733,65.57583733,38.95665467,34.06354317,46.58028778,42.8216813,28.052471,26.42699256,35.36354317,33.324394,38.5484862,32.20354317,49.004299,50.567951,38.680523,48.02233893,38.886036,58.69254986,35.454483,51.20583733,37.07354317,38.95665467,43.46117918,28.09699256,43.93254986,55.94583733,38.5484862,38.31095271,43.33832429,51.90583733,43.19976617,36.60354317,39.16492997,42.79102577,30.86593446,33.43354317,56.21583733,41.36618,25.75699256,28.12699256,56.05583733,38.81656091,47.13492284,50.39839281,29.190859,32.07601544,43.66254986,34.17354317,34.71354317,36.88354317,38.4257065,42.93254986,36.41354317,40.77452947,46.5961345,25.43699256,40.28568814,44.669212,36.65802544,45.61761546,44.0140262,43.75807851,40.05915191,46.13657974,38.52109017,67.98583733,60.22583733,42.51853217
Nrao,SSP2,2053,45.42174166,30.191851,46.01073709,30.35984311,38.35308247,40.33330781,32.15540456,35.4239217,29.262697,17.52460606,35.751851,27.503942,47.20271055,42.64230587,34.371851,47.623764,38.35308247,39.64377055,33.69512122,47.651699,51.83080122,36.437954,58.121826,43.87865237,41.50233343,41.4145276,65.03080122,60.81080122,31.851297,32.21192281,52.6595,40.217533,46.77227569,46.17628896,45.42095856,43.04419729,55.859856,60.50080122,51.76080122,29.822895,23.391851,32.91426894,31.980328,33.031487,49.15125606,25.628105,56.214199,38.03547698,33.634956,33.141851,47.44649091,32.246796,33.063816,35.561851,28.197945,46.11006821,28.575771,45.116757,33.683651,44.53773979,46.09351303,37.3906049,51.90080122,55.23080122,47.44649091,34.793129,44.075432,41.42658434,53.27080122,55.97080122,32.22854582,59.24171031,30.215158,38.3619945,45.752567,32.845318,42.56695123,33.291851,27.91460606,37.230381,32.791416,59.558628,36.051851,33.40740025,28.31402851,53.08080122,29.07626097,34.091851,35.041851,38.35308247,40.41798783,39.64377055,39.01471901,38.35308247,39.13569046,40.59541262,58.75080122,43.580036,27.514303,38.98773979,40.57556163,43.59721084,32.04862409,43.50674749,39.37763336,41.674191,47.00773979,35.431851,27.78974,40.9744565,27.021851,36.271851,49.42828726,40.22443351,38.2021941,50.54204835,50.83080122,65.54080122,38.73788229,33.841851,46.42461676,42.61216402,28.043112,26.42460606,35.141851,33.277691,38.35308247,31.981851,48.789631,50.61697,38.419029,47.93113878,38.882729,58.75773979,35.399864,51.17080122,36.851851,38.73788229,43.27556339,28.09460606,43.99773979,55.91080122,38.35308247,38.11710636,43.15494559,51.87080122,42.98391357,36.381851,38.95423328,42.58202216,30.87900899,33.211851,56.18080122,41.707321,25.75460606,28.12460606,56.02080122,38.63409242,47.00404831,50.33579629,28.713419,32.09445352,43.72773979,33.951851,34.491851,36.661851,38.20421029,42.99773979,36.191851,40.58734786,46.44117195,25.43460606,40.09136491,44.702049,36.67532121,45.42174166,43.81834347,43.56705639,39.86151916,45.96107153,38.30098745,67.95080122,60.19080122,42.31409455
Nrao,SSP2,2054,45.21985597,29.96474717,45.83253775,30.36315233,38.15232106,40.13673465,32.15838418,35.42605205,29.275112,17.52120378,35.52474717,27.480309,47.07660513,42.42650861,34.14474717,47.843128,38.15232106,39.43737241,33.70157136,47.897079,51.79388856,35.635288,58.121334,43.67605513,41.30891169,41.2196071,64.99388856,60.77388856,31.966221,32.20910127,52.505016,39.943504,46.62735857,46.00532488,45.21698357,42.82156639,55.884933,60.46388856,51.72388856,29.235893,23.16474717,32.91019816,32.049786,33.074356,49.11030973,25.608171,56.341393,37.8341506,33.347855,32.91474717,47.30817573,32.233826,32.945618,35.33474717,28.223183,45.93621003,28.554794,44.89948721,33.638535,44.60229071,45.91893131,37.17523425,51.86388856,55.19388856,47.30817573,34.835243,43.52216,41.23145883,53.23388856,55.93388856,32.22401806,59.20479765,30.264076,38.16777914,45.959854,32.857304,42.35243528,33.06474717,27.91120378,37.179482,32.820004,59.414875,35.82474717,33.41628994,28.31086924,53.04388856,29.08373315,33.86474717,34.81474717,38.15232106,40.22262124,39.43737241,38.79935774,38.15232106,38.92205287,40.40257409,58.71388856,43.710533,27.483665,39.05229071,40.37778295,43.3998218,32.05899412,43.31103252,39.16744312,41.055988,47.07229071,35.20474717,27.748529,40.78701883,26.79474717,36.04474717,49.31162734,40.02630903,37.97525545,50.48871713,50.79388856,65.50388856,38.51352744,33.61474717,46.26450559,42.39687928,28.031693,26.42120378,34.91474717,33.228016,38.15232106,31.75474717,48.569939,50.664677,38.147968,47.83686853,38.877129,58.82229071,35.342518,51.13388856,36.62474717,38.51352744,43.08412657,28.09120378,44.06229071,55.87388856,38.15232106,37.91755774,42.96574086,51.83388856,42.76230772,36.15474717,38.73801017,42.36724994,30.88448886,32.98474717,56.14388856,42.047241,25.75120378,28.12120378,55.98388856,38.44580292,46.86926057,50.27073754,28.224899,32.10368929,43.79229071,33.72474717,34.26474717,36.43474717,37.97730037,43.06229071,35.96474717,40.39439442,46.2817843,25.43120378,39.89134439,44.733547,36.70070076,45.21985597,43.61686228,43.37022537,39.65822364,45.78070161,38.07545647,67.91388856,60.15388856,42.10387809
Nrao,SSP2,2055,45.01302607,29.73514257,45.64954347,30.36429809,37.94766963,39.93506245,32.16105767,35.43089057,29.285517,17.51680533,35.29514257,27.454527,46.94677991,42.20495885,33.91514257,48.061832,37.94766963,39.22671138,33.71050116,48.143124,51.75509689,34.809292,58.11982,43.46764768,41.11066757,41.01884282,64.95509689,60.73509689,32.081734,32.20836928,52.34573,39.662731,46.47833342,45.82971519,45.00768168,42.59321287,55.909306,60.42509689,51.68509689,28.65440044,22.93514257,32.90873284,32.117165,33.116013,49.06740115,25.585876,56.469486,37.6281297,33.051357,32.68514257,47.16645494,32.219238,32.82428,35.10514257,28.246723,45.7576465,28.532099,44.67661613,33.591145,44.66624779,45.73962933,36.9563643,51.82509689,55.15509689,47.16645494,34.876286,42.95052,41.03049044,53.19509689,55.89509689,32.22228446,59.16600598,30.310913,37.96826408,46.16954,32.867836,42.13216122,32.83514257,27.90680533,37.126335,32.847633,59.265228,35.59514257,33.42243283,28.30667153,53.00509689,29.08831782,33.63514257,34.58514257,37.94766963,40.02205293,39.22671138,38.58049637,37.94766963,38.70476849,40.2043187,58.67509689,43.839886,27.451433,39.11624779,40.17612392,43.19659978,32.06597262,43.10947723,38.95331272,40.421646,47.13624779,34.97514257,27.705009,40.59370467,26.56514257,35.81514257,49.19144256,39.82321754,37.74580198,50.43316806,50.75509689,65.46509689,38.28505867,33.38514257,46.09997279,42.1758398,28.018263,26.41680533,34.68514257,33.175365,37.94766963,31.52514257,48.345219,50.711082,37.867226,47.73953551,38.869308,58.88624779,35.282475,51.09509689,36.39514257,38.28505867,42.88683074,28.08680533,44.12624779,55.83509689,37.94766963,37.7131633,42.77066735,51.79509689,42.53497477,35.92514257,38.51836031,42.14672075,30.88742772,32.75514257,56.10509689,42.386166,25.74680533,28.11680533,55.94509689,38.2517094,46.73057383,50.20321889,27.725262,32.11003534,43.85624779,33.49514257,34.03514257,36.20514257,37.74787319,43.12624779,35.73514257,40.19603389,46.11798996,25.42680533,39.68651821,44.763783,36.72755861,45.01302607,43.40956599,43.16755893,39.45040119,45.59549195,37.84729088,67.87509689,60.11509689,41.88788474
