GCAM_region_ID,year,value,scenario,POP,pop,pop_mil,gdppcap,region,,,,,
30,2081,713702.37,SSP4,23557.477,23557477,23.557477,30296.21423,Taiwan,,,,,
32,2096,1816141.353,SSP2,59978.12822,59978128.22,59.97812822,30280.06052,Colombia,,,,,
12,2071,2560212.559,SSP2,84578.4312,84578431.2,84.5784312,30270.27721,EU-12,,,,,
11,2089,21361809.78,SSP4,705941.7111,705941711.1,705.9417111,30260.01927,China,,,,,
29,2078,12087708.07,SSP5,399629.2871,399629287.1,399.6292871,30247.30284,Southeast Asia,,,,,
30,2074,712364.2592,SSP2,23557.477,23557477,23.557477,30239.41228,Taiwan,,,,,
12,2067,2677077.648,SSP1,88536.23019,88536230.19,88.53623019,30237.08647,EU-12,,,,,
7,2053,6446790.54,SSP5,213236.2579,213236257.9,213.2362579,30233.08796,Brazil,,,,,
23,2077,3504462.887,SSP1,115971.385,115971385,115.971385,30218.34125,Russia,,,,,
30,2080,711799.0996,SSP4,23557.477,23557477,23.557477,30215.42161,Taiwan,,,,,
21,2063,10953715.19,SSP5,362581.9244,362581924.4,362.5819244,30210.31788,Middle East,,,,,
25,2086,1024779.429,SSP1,33925.07783,33925077.83,33.92507783,30207.13569,South America_Northern,,,,,
4,2099,8391569.241,SSP1,277806.3894,277806389.4,277.8063894,30206.53793,Africa_Southern,,,,,
18,2095,7301189.379,SSP2,241732.0581,241732058.1,241.7320581,30203.64546,Indonesia,,,,,
27,2092,7015732.851,SSP5,232282.2138,232282213.8,232.2822138,30203.48711,South Asia,,,,,
13,2023,12794333.73,SSP5,424063.0039,424063003.9,424.0630039,30170.8322,EU-15,,,,,
12,2055,3043689.283,SSP5,100882.4481,100882448.1,100.8824481,30170.65249,EU-12,,,,,
18,2059,8058292.6,SSP5,267132.3354,267132335.4,267.1323354,30165.91978,Indonesia,,,,,
14,2093,1106872.854,SSP5,36693.82082,36693820.82,36.69382082,30165.10216,Europe_Eastern,,,,,
24,2071,2043222.803,SSP5,67746.45068,67746450.68,67.74645068,30159.85018,South Africa,,,,,
13,2024,12530242.94,SSP2,415844.3732,415844373.2,415.8443732,30132.04879,EU-15,,,,,
29,2100,10044848.06,SSP1,333364.3911,333364391.1,333.3643911,30131.73669,Southeast Asia,,,,,
20,2087,3498420.51,SSP4,116115.1574,116115157.4,116.1151574,30128.88745,Mexico,,,,,
24,2095,1632925.031,SSP1,54212.19148,54212191.48,54.21219148,30120.99283,South Africa,,,,,
32,2100,1333248.543,SSP4,44279.00852,44279008.52,44.27900852,30110.17156,Colombia,,,,,
23,2054,4190835.654,SSP5,139183.5634,139183563.4,139.1835634,30110.13336,Russia,,,,,
20,2088,4480694.002,SSP2,148838.519,148838519,148.838519,30104.39793,Mexico,,,,,
23,2078,3310898.287,SSP4,109987.266,109987266,109.987266,30102.56011,Russia,,,,,
31,2092,1467194.293,SSP2,48752.82093,48752820.93,48.75282093,30094.55177,Argentina,,,,,
11,2094,25645791.32,SSP2,852222.5344,852222534.4,852.2225344,30092.83408,China,,,,,
25,2094,1234407.805,SSP2,41039.03997,41039039.97,41.03903997,30078.86653,South America_Northern,,,,,
26,2075,2541515.337,SSP1,84495.27116,84495271.16,84.49527116,30078.78787,South America_Southern,,,,,
30,2079,708569.0444,SSP4,23557.477,23557477,23.557477,30078.30781,Taiwan,,,,,
28,2041,1412126.37,SSP3,46950.45891,46950458.91,46.95045891,30076.945,South Korea,,,,,
15,2067,3147241.19,SSP1,104668.5976,104668597.6,104.6685976,30068.62863,Europe_Non_EU,,,,,
26,2098,2814090.387,SSP4,93619.64578,93619645.78,93.61964578,30058.75918,South America_Southern,,,,,
4,2082,8247262.014,SSP5,274390.8142,274390814.2,274.3908142,30056.62576,Africa_Southern,,,,,
28,2033,1604560.743,SSP5,53397.10946,53397109.46,53.39710946,30049.58057,South Korea,,,,,
32,2079,1555064.614,SSP1,51760.3712,51760371.2,51.7603712,30043.53675,Colombia,,,,,
15,2078,3506363.277,SSP2,116717.2606,116717260.6,116.7172606,30041.51451,Europe_Non_EU,,,,,
20,2074,3748683.492,SSP1,124787.3299,124787329.9,124.7873299,30040.57779,Mexico,,,,,
11,2069,31683527.67,SSP1,1055066.804,1055066804,1055.066804,30029.87825,China,,,,,
7,2088,6118094.992,SSP2,203766.5995,203766599.5,203.7665995,30025.01395,Brazil,,,,,
31,2079,1253666.339,SSP1,41762.78649,41762786.49,41.76278649,30018.74262,Argentina,,,,,
11,2052,37698506.97,SSP5,1256067.444,1256067444,1256.067444,30013.12323,China,,,,,
30,2073,707017.3282,SSP2,23557.477,23557477,23.557477,30012.43844,Taiwan,,,,,
3,2084,5753268.803,SSP5,191706.666,191706666,191.706666,30010.79161,Africa_Northern,,,,,
18,2070,7582198.877,SSP1,252713.5428,252713542.8,252.7135428,30003.13633,Indonesia,,,,,
13,2024,12148455.24,SSP3,404956.3485,404956348.5,404.9563485,29999.41916,EU-15,,,,,
21,2099,12677153.27,SSP2,422599.0884,422599088.4,422.5990884,29998.06108,Middle East,,,,,
13,2023,12344115.46,SSP4,411497.6289,411497628.9,411.4976289,29998.0233,EU-15,,,,,
23,2090,3868347.825,SSP2,129026.9538,129026953.8,129.0269538,29980.92811,Russia,,,,,
23,2076,3501920.55,SSP1,116838.8055,116838805.5,116.8388055,29972.23853,Russia,,,,,
17,2089,38731903.44,SSP5,1292516.373,1292516373,1292.516373,29966.27683,India,,,,,
15,2089,2854003.449,SSP4,95248.82575,95248825.75,95.24882575,29963.6602,Europe_Non_EU,,,,,
9,2091,2301828.889,SSP1,76822.26144,76822261.44,76.82226144,29963.04516,Central America and Caribbean,,,,,
5,2087,28687606.58,SSP1,957632.8439,957632843.9,957.6328439,29956.7906,Africa_Western,,,,,
21,2086,10061102.93,SSP1,335886.2654,335886265.4,335.8862654,29953.89799,Middle East,,,,,
32,2064,1628304.244,SSP5,54379.93509,54379935.09,54.37993509,29943.10754,Colombia,,,,,
30,2078,705338.9891,SSP4,23557.477,23557477,23.557477,29941.19401,Taiwan,,,,,
30,2042,705257.9716,SSP5,23557.477,23557477,23.557477,29937.75486,Taiwan,,,,,
13,2023,12468069.69,SSP1,416559.3548,416559354.8,416.5593548,29931.07597,EU-15,,,,,
18,2091,5372892.463,SSP4,179566.9622,179566962.2,179.5669622,29921.38642,Indonesia,,,,,
10,2081,2047742.419,SSP5,68473.86907,68473869.07,68.47386907,29905.45805,Central Asia,,,,,
7,2084,4979781.078,SSP4,166529.4993,166529499.3,166.5294993,29903.29701,Brazil,,,,,
11,2088,21484618.28,SSP4,718565.1488,718565148.8,718.5651488,29899.33247,China,,,,,
28,2037,1523102.059,SSP2,50980.38572,50980385.72,50.98038572,29876.23647,South Korea,,,,,
12,2066,2354641.403,SSP4,78895.51722,78895517.22,78.89551722,29845.05946,EU-12,,,,,
15,2055,3280811.064,SSP5,109977.1619,109977161.9,109.9771619,29831.74878,Europe_Non_EU,,,,,
28,2035,1555594.483,SSP1,52150.37238,52150372.38,52.15037238,29829.01965,South Korea,,,,,
30,2077,702108.9339,SSP4,23557.477,23557477,23.557477,29804.0802,Taiwan,,,,,
7,2063,6126909.096,SSP1,205611.1887,205611188.7,205.6111887,29798.51989,Brazil,,,,,
12,2066,2651688.011,SSP1,88992.86971,88992869.71,88.99286971,29796.63449,EU-12,,,,,
26,2089,2895911.613,SSP2,97206.80993,97206809.93,97.20680993,29791.24215,South America_Southern,,,,,
12,2070,2534566.505,SSP2,85080.82668,85080826.68,85.08082668,29790.102,EU-12,,,,,
24,2094,1628886.04,SSP1,54686.06934,54686069.34,54.68606934,29786.12395,South Africa,,,,,
30,2072,701670.3972,SSP2,23557.477,23557477,23.557477,29785.4646,Taiwan,,,,,
13,2023,12345636.26,SSP2,414579.7643,414579764.3,414.5797643,29778.67549,EU-15,,,,,
11,2093,25646634.69,SSP2,861456.8822,861456882.2,861.4568822,29771.23431,China,,,,,
23,2077,3298228.308,SSP4,110841.6505,110841650.5,110.8416505,29756.21793,Russia,,,,,
32,2095,1789889.746,SSP2,60177.75396,60177753.96,60.17775396,29743.37905,Colombia,,,,,
23,2075,3499378.212,SSP1,117706.2261,117706226.1,117.7062261,29729.76306,Russia,,,,,
25,2085,1016424.556,SSP1,34199.19076,34199190.76,34.19919076,29720.7195,South America_Northern,,,,,
2,2087,14244610.54,SSP5,479321.9366,479321936.6,479.3219366,29718.25292,Africa_Eastern,,,,,
11,2068,31714972.97,SSP1,1067418.306,1067418306,1067.418306,29711.85037,China,,,,,
13,2022,12517166.98,SSP5,421312.032,421312032,421.312032,29709.96798,EU-15,,,,,
31,2091,1451672.736,SSP2,48877.42766,48877427.66,48.87742766,29700.26872,Argentina,,,,,
31,2060,1318228.602,SSP5,44386.13979,44386139.79,44.38613979,29699.10445,Argentina,,,,,
26,2061,2503154.787,SSP5,84302.59676,84302596.76,84.30259676,29692.4992,South America_Southern,,,,,
28,2040,1405451.688,SSP3,47356.98472,47356984.72,47.35698472,29677.81197,South Korea,,,,,
30,2076,698878.8787,SSP4,23557.477,23557477,23.557477,29666.9664,Taiwan,,,,,
13,2023,12020532.35,SSP3,405187.4505,405187450.5,405.1874505,29666.59588,EU-15,,,,,
9,2073,2263416.065,SSP5,76305.02635,76305026.35,76.30502635,29662.73879,Central America and Caribbean,,,,,
18,2094,7216946.96,SSP2,243309.1184,243309118.4,243.3091184,29661.63787,Indonesia,,,,,
28,2034,1492835.222,SSP4,50329.60985,50329609.85,50.32960985,29661.17214,South Korea,,,,,
23,2089,3838225.794,SSP2,129416.1248,129416124.8,129.4161248,29658.01827,Russia,,,,,
31,2078,1245739.164,SSP1,42004.49604,42004496.04,42.00449604,29657.28151,Argentina,,,,,
29,2099,9992518.958,SSP1,337055.8238,337055823.8,337.0558238,29646.48065,Southeast Asia,,,,,
20,2060,3636987.314,SSP5,122747.9467,122747946.7,122.7479467,29629.72019,Mexico,,,,,
31,2100,1056155.313,SSP4,35661.34736,35661347.36,35.66134736,29616.24816,Argentina,,,,,
32,2099,1322833.59,SSP4,44683.36168,44683361.68,44.68336168,29604.61211,Colombia,,,,,
15,2066,3113613.272,SSP1,105175.0653,105175065.3,105.1750653,29604.10115,Europe_Non_EU,,,,,
12,2054,2986646.612,SSP5,100898.4849,100898484.9,100.8984849,29600.51002,EU-12,,,,,
14,2092,1097547.968,SSP5,37087.87628,37087876.28,37.08787628,29593.17379,Europe_Eastern,,,,,
20,2086,3460619.423,SSP4,116939.9503,116939950.3,116.9399503,29593.13233,Mexico,,,,,
23,2053,4127134.777,SSP5,139494.2299,139494229.9,139.4942299,29586.41931,Russia,,,,,
15,2088,2838597.705,SSP4,95951.15695,95951156.95,95.95115695,29583.77778,Europe_Non_EU,,,,,
13,2022,12149336.87,SSP4,410723.9958,410723995.8,410.7239958,29580.29479,EU-15,,,,,
26,2097,2776822.338,SSP4,93892.26803,93892268.03,93.89226803,29574.55812,South America_Southern,,,,,
25,2093,1218033.122,SSP2,41187.12251,41187122.51,41.18712251,29573.15412,South America_Northern,,,,,
5,2074,27084398.09,SSP5,916000.8674,916000867.4,916.0008674,29568.09218,Africa_Western,,,,,
15,2077,3460235.781,SSP2,117031.105,117031105,117.031105,29566.80433,Europe_Non_EU,,,,,
30,2071,696323.4662,SSP2,23557.477,23557477,23.557477,29558.49076,Taiwan,,,,,
20,2087,4407183.595,SSP2,149111.1509,149111150.9,149.1111509,29556.36496,Mexico,,,,,
7,2087,6056376.537,SSP2,204937.4502,204937450.2,204.9374502,29552.31721,Brazil,,,,,
11,2087,21607426.79,SSP4,731188.5865,731188586.5,731.1885865,29551.09966,China,,,,,
24,2070,2009820.663,SSP5,68023.02103,68023021.03,68.02302103,29546.18352,South Africa,,,,,
26,2074,2510601.816,SSP1,84988.56366,84988563.66,84.98856366,29540.46648,South America_Southern,,,,,
21,2098,12497349.91,SSP2,423075.1332,423075133.2,423.0751332,29539.31568,Middle East,,,,,
13,2022,12257381.21,SSP1,415018.8099,415018809.9,415.0188099,29534.51969,EU-15,,,,,
21,2062,10695257.4,SSP5,362137.7268,362137726.8,362.1377268,29533.67355,Middle East,,,,,
30,2075,695648.8234,SSP4,23557.477,23557477,23.557477,29529.8526,Taiwan,,,,,
32,2078,1535410.639,SSP1,52032.936,52032936,52.032936,29508.43748,Colombia,,,,,
25,2061,1122305.832,SSP5,38038.98867,38038988.67,38.03898867,29504.09229,South America_Northern,,,,,
20,2073,3699952.477,SSP1,125411.7847,125411784.7,125.4117847,29502.43062,Mexico,,,,,
4,2098,8221949.747,SSP1,278702.8493,278702849.3,278.7028493,29500.77391,Africa_Southern,,,,,
29,2077,11872927.19,SSP5,402495.6003,402495600.3,402.4956003,29498.2782,Southeast Asia,,,,,
21,2085,9956051.455,SSP1,337622.3951,337622395.1,337.6223951,29488.71757,Middle East,,,,,
23,2074,3490928.037,SSP1,118481.8348,118481834.8,118.4818348,29463.82492,Russia,,,,,
24,2093,1624847.049,SSP1,55159.94721,55159947.21,55.15994721,29457.00878,South Africa,,,,,
11,2092,25647478.06,SSP2,870691.2301,870691230.1,870.6912301,29456.45618,China,,,,,
30,2041,693615.2304,SSP5,23557.477,23557477,23.557477,29443.52786,Taiwan,,,,,
13,2022,12161029.59,SSP2,413315.1554,413315155.4,413.3151554,29423.13977,EU-15,,,,,
23,2076,3285558.329,SSP4,111696.035,111696035,111.696035,29415.17423,Russia,,,,,
11,2067,31746418.27,SSP1,1079769.807,1079769807,1079.769807,29401.09834,China,,,,,
11,2051,37232558.42,SSP5,1266639.634,1266639634,1266.639634,29394.7524,China,,,,,
9,2090,2277870.601,SSP1,77496.71084,77496710.84,77.49671084,29393.12619,Central America and Caribbean,,,,,
7,2083,4949663.202,SSP4,168422.6271,168422627.1,168.4226271,29388.35053,Brazil,,,,,
27,2091,6878828.734,SSP5,234186.649,234186649,234.186649,29373.27454,South Asia,,,,,
18,2090,5346462.903,SSP4,182082.6536,182082653.6,182.0826536,29362.83494,Indonesia,,,,,
12,2065,2626298.374,SSP1,89449.50924,89449509.24,89.44950924,29360.67952,EU-12,,,,,
30,2074,691570.689,SSP4,23557.477,23557477,23.557477,29356.73837,Taiwan,,,,,
10,2080,2028096.27,SSP5,69118.13928,69118139.28,69.11813928,29342.46048,Central Asia,,,,,
12,2065,2335873.646,SSP4,79610.37424,79610374.24,79.61037424,29341.32226,EU-12,,,,,
3,2083,5661489.181,SSP5,192956.3676,192956367.6,192.9563676,29340.77404,Africa_Northern,,,,,
7,2052,6277717.038,SSP5,213978.9624,213978962.4,213.9789624,29338.01046,Brazil,,,,,
23,2088,3808103.764,SSP2,129805.2959,129805295.9,129.8052959,29337.04467,Russia,,,,,
13,2022,11892609.45,SSP3,405418.5525,405418552.5,405.4185525,29334.15203,EU-15,,,,,
30,2070,690976.5352,SSP2,23557.477,23557477,23.557477,29331.51692,Taiwan,,,,,
18,2069,7457715.943,SSP1,254435.4352,254435435.2,254.4354352,29310.83847,Indonesia,,,,,
28,2036,1498582.964,SSP2,51128.39571,51128395.71,51.12839571,29310.18944,South Korea,,,,,
31,2090,1436151.179,SSP2,49002.03439,49002034.39,49.00203439,29307.99091,Argentina,,,,,
31,2077,1237811.989,SSP1,42246.20559,42246205.59,42.24620559,29299.95657,Argentina,,,,,
12,2069,2506649.149,SSP2,85566.01544,85566015.44,85.56601544,29294.91499,EU-12,,,,,
17,2088,38186447.82,SSP5,1304995.025,1304995025,1304.995025,29261.7574,India,,,,,
26,2088,2852613.408,SSP2,97513.47295,97513472.95,97.51347295,29253.53104,South America_Southern,,,,,
31,2099,1051922.127,SSP4,35959.31119,35959311.19,35.95931119,29253.12227,Argentina,,,,,
13,2021,12240000.23,SSP5,418561.0601,418561060.1,418.5610601,29243.04575,EU-15,,,,,
28,2032,1558779.035,SSP5,53316.30338,53316303.38,53.31630338,29236.44245,South Korea,,,,,
28,2039,1393726.941,SSP3,47673.39236,47673392.36,47.67339236,29234.90175,South Korea,,,,,
25,2084,1006261.2,SSP1,34424.80737,34424807.37,34.42480737,29230.69952,South America_Northern,,,,,
32,2094,1763502.538,SSP2,60358.07801,60358078.01,60.35807801,29217.34085,Colombia,,,,,
11,2086,21730235.29,SSP4,743812.0242,743812024.2,743.8120242,29214.68676,China,,,,,
15,2087,2823191.96,SSP4,96653.48814,96653488.14,96.65348814,29209.41618,Europe_Non_EU,,,,,
7,2062,6037968.674,SSP1,206750.2111,206750211.1,206.7502111,29204.17175,Brazil,,,,,
23,2073,3482477.862,SSP1,119257.4435,119257443.5,119.2574435,29201.34592,Russia,,,,,
30,2073,687492.5546,SSP4,23557.477,23557477,23.557477,29183.62414,Taiwan,,,,,
29,2098,9940189.859,SSP1,340747.2565,340747256.5,340.7472565,29171.73849,Southeast Asia,,,,,
28,2034,1521225.902,SSP1,52157.57802,52157578.02,52.15757802,29165.96129,South Korea,,,,,
13,2021,11954558.29,SSP4,409950.3627,409950362.7,409.9503627,29160.98967,EU-15,,,,,
11,2091,25648321.43,SSP2,879925.5779,879925577.9,879.9255779,29148.28489,China,,,,,
15,2065,3079985.354,SSP1,105681.533,105681533,105.681533,29144.02608,Europe_Non_EU,,,,,
18,2058,7822692.3,SSP5,268425.06,268425060,268.42506,29142.92839,Indonesia,,,,,
13,2021,12046692.73,SSP1,413478.2651,413478265.1,413.4782651,29135.00842,EU-15,,,,,
24,2092,1620808.058,SSP1,55633.82508,55633825.08,55.63382508,29133.50027,South Africa,,,,,
5,2086,27891941.49,SSP1,957434.3612,957434361.2,957.4343612,29131.96206,Africa_Western,,,,,
18,2093,7132704.541,SSP2,244886.1786,244886178.6,244.8861786,29126.61132,Indonesia,,,,,
15,2054,3207044.854,SSP5,110164.4452,110164445.2,110.1644452,29111.43289,Europe_Non_EU,,,,,
32,2098,1312418.638,SSP4,45087.71483,45087714.83,45.08771483,29108.12053,Colombia,,,,,
32,2063,1587256.853,SSP5,54531.64852,54531648.52,54.53164852,29107.07628,Colombia,,,,,
11,2066,31777863.58,SSP1,1092121.308,1092121308,1092.121308,29097.3753,China,,,,,
15,2076,3414108.284,SSP2,117344.9494,117344949.4,117.3449494,29094.63341,Europe_Non_EU,,,,,
26,2096,2739554.289,SSP4,94164.89028,94164890.28,94.16489028,29093.16074,South America_Southern,,,,,
24,2100,1795111.298,SSP2,61706.51806,61706518.06,61.70651806,29091.11313,South Africa,,,,,
7,2086,5994658.082,SSP2,206108.3009,206108300.9,206.1083009,29084.99102,Brazil,,,,,
21,2097,12317546.56,SSP2,423551.178,423551178,423.551178,29081.60147,Middle East,,,,,
30,2069,685049.117,SSP2,23557.477,23557477,23.557477,29079.90176,Taiwan,,,,,
23,2075,3272888.35,SSP4,112550.4194,112550419.4,112.5504194,29079.30834,Russia,,,,,
25,2092,1201658.438,SSP2,41335.20506,41335205.06,41.33520506,29071.06513,South America_Northern,,,,,
13,2021,11976422.91,SSP2,412050.5465,412050546.5,412.0505465,29065.42174,EU-15,,,,,
23,2052,4063433.9,SSP5,139804.8964,139804896.4,139.8048964,29065.0328,Russia,,,,,
20,2085,3422818.336,SSP4,117764.7431,117764743.1,117.7647431,29064.88178,Mexico,,,,,
21,2084,9845512.654,SSP1,339021.4641,339021464.1,339.0214641,29040.97143,Middle East,,,,,
31,2059,1293126.16,SSP5,44529.09499,44529094.99,44.52909499,29040.02788,Argentina,,,,,
14,2091,1088223.083,SSP5,37481.93174,37481931.74,37.48193174,29033.27103,Europe_Eastern,,,,,
12,2053,2929603.942,SSP5,100914.5216,100914521.6,100.9145216,29030.54877,EU-12,,,,,
23,2087,3777981.734,SSP2,130194.467,130194467,130.194467,29017.98995,Russia,,,,,
30,2072,683414.4201,SSP4,23557.477,23557477,23.557477,29010.50992,Taiwan,,,,,
20,2086,4333673.189,SSP2,149383.7828,149383782.8,149.3837828,29010.33237,Mexico,,,,,
26,2073,2479688.294,SSP1,85481.85616,85481856.16,85.48185616,29008.35809,South America_Southern,,,,,
13,2021,11764686.56,SSP3,405649.6544,405649654.4,405.6496544,29002.08697,EU-15,,,,,
24,2100,1191853.253,SSP4,41104.40135,41104401.35,41.10440135,28995.75748,South Africa,,,,,
32,2077,1515756.664,SSP1,52305.50081,52305500.81,52.30550081,28978.91504,Colombia,,,,,
20,2072,3651221.461,SSP1,126036.2394,126036239.4,126.0362394,28969.61603,Mexico,,,,,
4,2081,7952321.502,SSP5,274538.4335,274538433.5,274.5384335,28966.1502,Africa_Southern,,,,,
30,2040,681972.4892,SSP5,23557.477,23557477,23.557477,28949.30086,Taiwan,,,,,
28,2033,1460694.929,SSP4,50460.99967,50460999.67,50.46099967,28947.00737,South Korea,,,,,
31,2076,1229884.814,SSP1,42487.91514,42487915.14,42.48791514,28946.6972,Argentina,,,,,
23,2072,3474027.686,SSP1,120033.0522,120033052.2,120.0330522,28942.259,Russia,,,,,
24,2069,1973739.051,SSP5,68207.72532,68207725.32,68.20772532,28937.17745,South Africa,,,,,
12,2064,2599009.217,SSP1,89854.41242,89854412.42,89.85441242,28924.66989,EU-12,,,,,
31,2089,1420559.48,SSP2,49117.12346,49117123.46,49.11712346,28921.87856,Argentina,,,,,
31,2098,1047688.941,SSP4,36257.27503,36257275.03,36.25727503,28895.96476,Argentina,,,,,
11,2085,21853043.8,SSP4,756435.4619,756435461.9,756.4354619,28889.50201,China,,,,,
7,2082,4919545.326,SSP4,170315.7549,170315754.9,170.3157549,28884.85171,Brazil,,,,,
26,2060,2447225.151,SSP5,84793.30586,84793305.86,84.79330586,28861.06546,South America_Southern,,,,,
21,2061,10436799.61,SSP5,361693.5292,361693529.2,361.6935292,28855.36724,Middle East,,,,,
11,2090,25649164.8,SSP2,889159.9258,889159925.8,889.1599258,28846.51462,China,,,,,
9,2072,2216646.378,SSP5,76857.5734,76857573.4,76.8575734,28840.96231,Central America and Caribbean,,,,,
15,2086,2807786.216,SSP4,97355.81933,97355819.33,97.35581933,28840.45592,Europe_Non_EU,,,,,
30,2071,679336.2857,SSP4,23557.477,23557477,23.557477,28837.39569,Taiwan,,,,,
12,2064,2314673.809,SSP4,80271.46056,80271460.56,80.27146056,28835.5761,EU-12,,,,,
30,2068,679121.6987,SSP2,23557.477,23557477,23.557477,28828.28661,Taiwan,,,,,
9,2089,2251192.632,SSP1,78112.73711,78112737.11,78.11273711,28819.78939,Central America and Caribbean,,,,,
24,2091,1616769.067,SSP1,56107.70295,56107702.95,56.10770295,28815.45639,South Africa,,,,,
12,2068,2478731.792,SSP2,86051.20419,86051204.19,86.05120419,28805.31209,EU-12,,,,,
20,2059,3554111.058,SSP5,123395.7683,123395768.3,123.3957683,28802.53598,Mexico,,,,,
11,2065,31809308.88,SSP1,1104472.81,1104472810,1104.47281,28800.44543,China,,,,,
4,2097,8052330.252,SSP1,279599.3092,279599309.2,279.5993092,28799.53558,Africa_Southern,,,,,
28,2038,1382002.195,SSP3,47989.79999,47989799.99,47.98979999,28797.83194,South Korea,,,,,
11,2050,36766609.87,SSP5,1277211.824,1277211824,1277.211824,28786.61878,China,,,,,
18,2089,5314549.465,SSP4,184635.2454,184635245.4,184.6352454,28784.04637,Indonesia,,,,,
10,2079,2007600.059,SSP5,69755.27087,69755270.87,69.75527087,28780.62165,Central Asia,,,,,
13,2020,11962833.48,SSP5,415810.0882,415810088.2,415.8100882,28769.94527,EU-15,,,,,
29,2076,11658146.31,SSP5,405361.9135,405361913.5,405.3619135,28759.84626,Southeast Asia,,,,,
28,2035,1474063.869,SSP2,51276.4057,51276405.7,51.2764057,28747.41022,South Korea,,,,,
25,2083,996097.845,SSP1,34650.42398,34650423.98,34.65042398,28747.0608,South America_Northern,,,,,
13,2020,11759779.71,SSP4,409176.7296,409176729.6,409.1767296,28740.09897,EU-15,,,,,
