"year","sce","state","total_pop"
2085,"SSP3","ID",1894481.33796748
2085,"SSP3","IL",9150332.85034434
2085,"SSP3","IN",5876112.28225063
2085,"SSP3","KS",3029618.9261379
2085,"SSP3","KY",4102176.03130428
2085,"SSP3","LA",3822547.97669439
2085,"SSP3","MA",5175450.71207614
2085,"SSP3","MD",5048910.15607715
2085,"SSP3","ME",940333.438683569
2085,"SSP3","MI",7263993.6918337
2085,"SSP3","MN",4855591.75263115
2085,"SSP3","MO",5761204.74302541
2085,"SSP3","MS",2566995.78392953
2085,"SSP3","MT",969422.572177528
2085,"SSP3","NC",10086865.5970293
2085,"SSP3","ND",882487.063841051
2085,"SSP3","NE",2045394.61708915
2085,"SSP3","NH",1089103.4768903
2085,"SSP3","NJ",5316821.38073263
2085,"SSP3","NM",2080514.71215765
2085,"SSP3","NV",2805526.35478114
2085,"SSP3","NY",12947518.7414328
2085,"SSP3","OH",9254258.4755303
2085,"SSP3","OK",3860249.57299329
2085,"SSP3","OR",3968267.49474051
2085,"SSP3","PA",10228547.1922261
2085,"SSP3","RI",855875.100617918
2085,"SSP3","SC",5089485.90051159
2085,"SSP3","SD",846449.136799184
2085,"SSP3","TN",6057886.8692537
2085,"SSP3","TX",28736098.4484323
2085,"SSP3","UT",4163957.61946566
2085,"SSP3","VA",7990642.81191297
2085,"SSP3","VT",442325.703609588
2085,"SSP3","WA",7197966.44038876
2085,"SSP3","WI",4626206.31278161
2085,"SSP3","WV",1303378.38967772
2085,"SSP3","WY",536381.862284582
2085,"SSP5","AK",650548.82158203
2085,"SSP5","AL",9795867.33339955
2085,"SSP5","AR",6449180.81909924
2085,"SSP5","AZ",15260986.748442
2085,"SSP5","CA",62429707.8072309
2085,"SSP5","CO",12428572.3375
2085,"SSP5","CT",4900307.12329538
2085,"SSP5","DC",1002388.82615492
2085,"SSP5","DE",1993652.14127541
2085,"SSP5","FL",36700107.8791762
2085,"SSP5","GA",21217129.7848764
2085,"SSP5","HI",2573328.2348378
2085,"SSP5","IA",6245588.30261087
2085,"SSP5","ID",3990253.55533487
2085,"SSP5","IL",17903559.1454654
2085,"SSP5","IN",11799216.0051939
2085,"SSP5","KS",6212705.38883176
2085,"SSP5","KY",8946424.72157221
2085,"SSP5","LA",8184292.70987723
2085,"SSP5","MA",10435902.5660109
2085,"SSP5","MD",10557887.1603162
2085,"SSP5","ME",2069466.80878166
2085,"SSP5","MI",13728955.2797554
2085,"SSP5","MN",9558005.71978103
2085,"SSP5","MO",12294787.5613937
2085,"SSP5","MS",5542256.18917539
2085,"SSP5","MT",2143744.53070733
2085,"SSP5","NC",22458023.4387939
2085,"SSP5","ND",1715695.9639192
2085,"SSP5","NE",4010285.67048938
2085,"SSP5","NH",2204923.82997634
2085,"SSP5","NJ",10028162.8045446
2085,"SSP5","NM",4289723.86708898
2085,"SSP5","NV",6023954.67485537
2085,"SSP5","NY",24114698.0778292
2085,"SSP5","OH",18975342.0052143
2085,"SSP5","OK",8526406.48281476
2085,"SSP5","OR",9005525.97221316
2085,"SSP5","PA",21042018.8887433
2085,"SSP5","RI",1679775.80486719
2085,"SSP5","SC",11523388.8361265
2085,"SSP5","SD",1697830.58187187
2085,"SSP5","TN",13427309.338424
2085,"SSP5","TX",61966804.3475622
2085,"SSP5","UT",7805879.40343772
2085,"SSP5","VA",16919770.2293573
2085,"SSP5","VT",917568.671373221
2085,"SSP5","WA",15800563.9360084
2085,"SSP5","WI",9313173.92294406
2085,"SSP5","WV",2902594.09929685
2085,"SSP5","WY",1115874.25610001
2086,"SSP2","AK",514449.301233227
2086,"SSP2","AL",6735377.29268532
2086,"SSP2","AR",4418676.01791567
2086,"SSP2","AZ",10849676.7623641
2086,"SSP2","CA",46332560.7319833
2086,"SSP2","CO",8862767.10549036
2086,"SSP2","CT",3638909.78468326
2086,"SSP2","DC",811774.77192283
2086,"SSP2","DE",1438297.71424168
2086,"SSP2","FL",25404475.010556
2086,"SSP2","GA",14947821.9351711
2086,"SSP2","HI",1965372.63735422
2086,"SSP2","IA",4579069.15900378
2086,"SSP2","ID",2881107.92958688
2086,"SSP2","IL",13434151.0298492
2086,"SSP2","IN",8765039.51002925
2086,"SSP2","KS",4571490.45806843
2086,"SSP2","KY",6201862.33202855
2086,"SSP2","LA",5781283.01436675
2086,"SSP2","MA",7770684.61027082
2086,"SSP2","MD",7700451.62491563
2086,"SSP2","ME",1418968.23646443
2086,"SSP2","MI",10607018.5609834
2086,"SSP2","MN",7109774.72732315
2086,"SSP2","MO",8824256.49265413
2086,"SSP2","MS",3905478.14667769
2086,"SSP2","MT",1480594.35875704
2086,"SSP2","NC",15690393.708277
2086,"SSP2","ND",1283151.4163699
2086,"SSP2","NE",3011659.50583669
2086,"SSP2","NH",1612491.94974784
2086,"SSP2","NJ",7762123.19695333
2086,"SSP2","NM",3150767.18057131
2086,"SSP2","NV",4289777.90663105
2086,"SSP2","NY",18888975.7703275
2086,"SSP2","OH",13763331.4444093
2086,"SSP2","OK",5838795.44451624
2086,"SSP2","OR",6156145.60538202
2086,"SSP2","PA",15317311.4777711
2086,"SSP2","RI",1266537.03574211
2086,"SSP2","SC",7911334.63611079
2086,"SSP2","SD",1240068.04588673
2086,"SSP2","TN",9264723.35891151
2086,"SSP2","TX",43434521.7645546
2086,"SSP2","UT",6073675.92677975
2086,"SSP2","VA",12331789.8433231
2086,"SSP2","VT",658836.585600397
2086,"SSP2","WA",11108330.1478182
2086,"SSP2","WI",6800981.01552749
2086,"SSP2","WV",1959790.93396237
2086,"SSP2","WY",805958.161235254
2086,"SSP3","AK",338658.677139355
2086,"SSP3","AL",4376697.71912776
2086,"SSP3","AR",2876319.93630766
2086,"SSP3","AZ",7068616.7226315
2086,"SSP3","CA",31263021.1233912
2086,"SSP3","CO",5765072.8000545
2086,"SSP3","CT",2471132.22858996
2086,"SSP3","DC",530652.719700055
2086,"SSP3","DE",929550.955434973
2086,"SSP3","FL",16146486.2447484
2086,"SSP3","GA",9727611.71058896
2086,"SSP3","HI",1274248.82250239
2086,"SSP3","IA",3095396.37845042
2086,"SSP3","ID",1884732.51923371
2086,"SSP3","IL",9064959.78057786
2086,"SSP3","IN",5834958.94640137
2086,"SSP3","KS",3013100.70405728
2086,"SSP3","KY",4075200.37938841
2086,"SSP3","LA",3793317.35645152
2086,"SSP3","MA",5128371.92021261
2086,"SSP3","MD",5008357.27069117
2086,"SSP3","ME",931922.224961427
2086,"SSP3","MI",7205274.95206984
2086,"SSP3","MN",4824094.8499497
2086,"SSP3","MO",5723331.48668984
2086,"SSP3","MS",2548027.28838429
2086,"SSP3","MT",963275.337177744
2086,"SSP3","NC",10017998.3082197
2086,"SSP3","ND",878961.351965343
2086,"SSP3","NE",2037182.56602797
2086,"SSP3","NH",1080467.01784139
2086,"SSP3","NJ",5259160.82459732
2086,"SSP3","NM",2067780.38937086
2086,"SSP3","NV",2785100.03701264
2086,"SSP3","NY",12814031.7158783
2086,"SSP3","OH",9182902.56863204
2086,"SSP3","OK",3837589.53631641
2086,"SSP3","OR",3939311.17213552
2086,"SSP3","PA",10143182.0586297
2086,"SSP3","RI",848994.510099675
2086,"SSP3","SC",5057574.95107624
2086,"SSP3","SD",842134.717730414
2086,"SSP3","TN",6016787.57925059
2086,"SSP3","TX",28568311.2957513
2086,"SSP3","UT",4153059.53256225
2086,"SSP3","VA",7932358.04727902
2086,"SSP3","VT",438289.826642827
2086,"SSP3","WA",7149007.03364327
2086,"SSP3","WI",4588241.13986956
2086,"SSP3","WV",1292318.62701052
2086,"SSP3","WY",533130.058965716
2086,"SSP5","AK",655555.625241934
2086,"SSP5","AL",9882224.73703417
2086,"SSP5","AR",6508603.59784715
2086,"SSP5","AZ",15383349.6872016
2086,"SSP5","CA",62857757.6753774
2086,"SSP5","CO",12533040.1598462
2086,"SSP5","CT",4930972.19556667
2086,"SSP5","DC",1009386.43811086
2086,"SSP5","DE",2007846.4569915
2086,"SSP5","FL",36972033.2258318
2086,"SSP5","GA",21395319.2165866
2086,"SSP5","HI",2592254.19747226
2086,"SSP5","IA",6299626.25961124
2086,"SSP5","ID",4024539.07117929
2086,"SSP5","IL",18025277.6857957
2086,"SSP5","IN",11889883.3248045
2086,"SSP5","KS",6266806.86691971
2086,"SSP5","KY",9025106.65993951
2086,"SSP5","LA",8254502.51530835
2086,"SSP5","MA",10502661.6312721
2086,"SSP5","MD",10635385.9631429
2086,"SSP5","ME",2084298.05497601
2086,"SSP5","MI",13821486.3488191
2086,"SSP5","MN",9631830.32735964
2086,"SSP5","MO",12399110.3841781
2086,"SSP5","MS",5589910.46159454
2086,"SSP5","MT",2162664.4562205
2086,"SSP5","NC",22643518.4324179
2086,"SSP5","ND",1730954.0661604
2086,"SSP5","NE",4045858.75639701
2086,"SSP5","NH",2219983.48457346
2086,"SSP5","NJ",10079265.5771254
2086,"SSP5","NM",4325645.27060636
2086,"SSP5","NV",6071160.99111175
2086,"SSP5","NY",24245701.3757293
2086,"SSP5","OH",19121052.3826136
2086,"SSP5","OK",8607096.31710743
2086,"SSP5","OR",9080250.8313252
2086,"SSP5","PA",21189081.0173918
2086,"SSP5","RI",1691077.22380844
2086,"SSP5","SC",11622859.6242752
2086,"SSP5","SD",1712919.45596311
2086,"SSP5","TN",13544258.7500839
2086,"SSP5","TX",62534048.5857806
2086,"SSP5","UT",7877196.05635459
2086,"SSP5","VA",17051469.4185208
2086,"SSP5","VT",923879.143341756
2086,"SSP5","WA",15932277.7196836
2086,"SSP5","WI",9379607.67793766
2086,"SSP5","WV",2926518.09508551
2086,"SSP5","WY",1125508.35282611
2087,"SSP2","AK",515378.17236594
2087,"SSP2","AL",6754730.86877733
2087,"SSP2","AR",4433322.57016619
2087,"SSP2","AZ",10881538.3323679
2087,"SSP2","CA",46366899.0252504
2087,"SSP2","CO",8890187.61834125
2087,"SSP2","CT",3638513.4154556
2087,"SSP2","DC",812844.124933321
2087,"SSP2","DE",1441358.62111842
2087,"SSP2","FL",25453783.2209906
2087,"SSP2","GA",14988467.1183668
2087,"SSP2","HI",1969646.29017326
2087,"SSP2","IA",4594237.77632439
2087,"SSP2","ID",2891858.07237077
2087,"SSP2","IL",13437774.3997179
2087,"SSP2","IN",8783381.5643717
2087,"SSP2","KS",4586988.30677106
2087,"SSP2","KY",6219624.24441015
2087,"SSP2","LA",5793746.07644157
2087,"SSP2","MA",7775438.91077693
2087,"SSP2","MD",7713601.1752552
2087,"SSP2","ME",1420363.69006695
2087,"SSP2","MI",10616051.1685196
2087,"SSP2","MN",7125916.20365873
2087,"SSP2","MO",8850447.34801758
2087,"SSP2","MS",3914906.69061817
2087,"SSP2","MT",1485487.58487461
2087,"SSP2","NC",15736765.5470078
2087,"SSP2","ND",1288051.04527433
2087,"SSP2","NE",3023874.20218951
2087,"SSP2","NH",1614302.79150391
2087,"SSP2","NJ",7752102.99429183
2087,"SSP2","NM",3160496.49904723
2087,"SSP2","NV",4300132.31571007
2087,"SSP2","NY",18873398.7227277
2087,"SSP2","OH",13785680.2286421
2087,"SSP2","OK",5859196.53510386
2087,"SSP2","OR",6173583.76495389
2087,"SSP2","PA",15334737.6889756
2087,"SSP2","RI",1267809.14017502
2087,"SSP2","SC",7938353.20497601
2087,"SSP2","SD",1244270.4635101
2087,"SSP2","TN",9291128.06570079
2087,"SSP2","TX",43582453.9001077
2087,"SSP2","UT",6102806.89676531
2087,"SSP2","VA",12361666.9252151
2087,"SSP2","VT",659343.101420638
2087,"SSP2","WA",11141211.9896434
2087,"SSP2","WI",6808199.03943819
2087,"SSP2","WV",1962770.73620072
2087,"SSP2","WY",808514.895030332
2087,"SSP3","AK",336000.224787927
2087,"SSP3","AL",4346324.05877087
2087,"SSP3","AR",2857931.50666345
2087,"SSP3","AZ",7022801.12643694
2087,"SSP3","CA",30993023.9031902
2087,"SSP3","CO",5727424.30937444
2087,"SSP3","CT",2447505.7706686
2087,"SSP3","DC",526047.628847841
2087,"SSP3","DE",922576.917130548
2087,"SSP3","FL",16009424.6733262
2087,"SSP3","GA",9659848.41900862
2087,"SSP3","HI",1264799.51117549
2087,"SSP3","IA",3079024.80443726
2087,"SSP3","ID",1874868.65722522
2087,"SSP3","IL",8979702.40486436
2087,"SSP3","IN",5793406.72658221
2087,"SSP3","KS",2996201.58305321
2087,"SSP3","KY",4047845.69839637
2087,"SSP3","LA",3763929.50798572
2087,"SSP3","MA",5081181.26051001
2087,"SSP3","MD",4967415.66820795
2087,"SSP3","ME",923465.492217979
2087,"SSP3","MI",7146062.52867931
2087,"SSP3","MN",4792870.6600815
2087,"SSP3","MO",5684801.81881145
2087,"SSP3","MS",2528950.70758364
2087,"SSP3","MT",957073.668071582
2087,"SSP3","NC",9947662.38667788
2087,"SSP3","ND",875298.653010888
2087,"SSP3","NE",2028920.04353397
2087,"SSP3","NH",1071727.86781638
2087,"SSP3","NJ",5201590.20539575
2087,"SSP3","NM",2054965.1053044
2087,"SSP3","NV",2764474.0821926
2087,"SSP3","NY",12680934.9694573
2087,"SSP3","OH",9111038.33822418
2087,"SSP3","OK",3814551.08294886
2087,"SSP3","OR",3910180.98369401
2087,"SSP3","PA",10057121.8516215
2087,"SSP3","RI",842038.363520272
2087,"SSP3","SC",5025166.51897331
2087,"SSP3","SD",837744.762036521
2087,"SSP3","TN",5974946.25976669
2087,"SSP3","TX",28397717.0719239
2087,"SSP3","UT",4141782.83334745
2087,"SSP3","VA",7873186.5725961
2087,"SSP3","VT",434247.591518197
2087,"SSP3","WA",7099460.74820374
2087,"SSP3","WI",4550109.52510672
2087,"SSP3","WV",1281098.63631857
2087,"SSP3","WY",529853.152528057
2087,"SSP5","AK",660573.321227183
2087,"SSP5","AL",9968548.62462254
2087,"SSP5","AR",6568024.86309856
2087,"SSP5","AZ",15505647.3430272
2087,"SSP5","CA",63286820.7188454
2087,"SSP5","CO",12637320.5941089
2087,"SSP5","CT",4961608.44038416
2087,"SSP5","DC",1016385.21523623
2087,"SSP5","DE",2021957.21475594
2087,"SSP5","FL",37242595.4970831
2087,"SSP5","GA",21572725.086997
2087,"SSP5","HI",2611101.95576421
2087,"SSP5","IA",6353873.55905242
2087,"SSP5","ID",4058817.56546636
2087,"SSP5","IL",18147603.4666704
2087,"SSP5","IN",11980457.2642041
2087,"SSP5","KS",6320660.82242915
2087,"SSP5","KY",9103603.14004634
2087,"SSP5","LA",8324830.52439185
2087,"SSP5","MA",10569347.9102875
2087,"SSP5","MD",10712542.5486882
2087,"SSP5","ME",2099049.08167134
2087,"SSP5","MI",13913762.1224646
2087,"SSP5","MN",9706322.30787818
2087,"SSP5","MO",12502923.192856
2087,"SSP5","MS",5637614.38271612
2087,"SSP5","MT",2181580.75683409
2087,"SSP5","NC",22827658.7963544
2087,"SSP5","ND",1746209.48394176
2087,"SSP5","NE",4081540.22811286
2087,"SSP5","NH",2234977.62888294
2087,"SSP5","NJ",10130511.7882089
2087,"SSP5","NM",4361618.78822628
2087,"SSP5","NV",6118305.84992861
2087,"SSP5","NY",24377796.335868
2087,"SSP5","OH",19266451.120856
2087,"SSP5","OK",8687673.56591286
2087,"SSP5","OR",9154960.70935389
2087,"SSP5","PA",21335433.9132478
2087,"SSP5","RI",1702303.55914319
2087,"SSP5","SC",11721938.2098043
2087,"SSP5","SD",1728014.74003527
2087,"SSP5","TN",13660572.3191969
2087,"SSP5","TX",63099862.619405
2087,"SSP5","UT",7948443.71566446
2087,"SSP5","VA",17182397.755838
2087,"SSP5","VT",930179.918858923
2087,"SSP5","WA",16063610.2856401
2087,"SSP5","WI",9446218.10708433
2087,"SSP5","WV",2950309.40290012
2087,"SSP5","WY",1135149.25062366
2088,"SSP2","AK",516311.960637184
2088,"SSP2","AL",6773870.71799308
2088,"SSP2","AR",4447807.9169473
2088,"SSP2","AZ",10913344.6864132
2088,"SSP2","CA",46402150.1377511
2088,"SSP2","CO",8917629.17903941
2088,"SSP2","CT",3638171.59233065
2088,"SSP2","DC",813924.91373542
2088,"SSP2","DE",1444428.97456017
2088,"SSP2","FL",25502776.5616955
2088,"SSP2","GA",15028965.9722248
2088,"SSP2","HI",1973861.84303678
2088,"SSP2","IA",4609478.68122533
2088,"SSP2","ID",2902567.96871199
2088,"SSP2","IL",13442362.447339
2088,"SSP2","IN",8801556.15821571
2088,"SSP2","KS",4602382.17443227
2088,"SSP2","KY",6237231.69022415
2088,"SSP2","LA",5806325.57226113
2088,"SSP2","MA",7779804.8170891
2088,"SSP2","MD",7726893.85130089
2088,"SSP2","ME",1421689.825654
2088,"SSP2","MI",10624806.6379013
2088,"SSP2","MN",7141734.9788725
2088,"SSP2","MO",8876681.44010148
2088,"SSP2","MS",3924228.72754803
2088,"SSP2","MT",1490291.24614747
2088,"SSP2","NC",15782360.4176864
2088,"SSP2","ND",1292832.82024525
2088,"SSP2","NE",3035902.21145167
2088,"SSP2","NH",1616023.4112769
2088,"SSP2","NJ",7742823.38722116
2088,"SSP2","NM",3170207.78457947
2088,"SSP2","NV",4310481.31558786
2088,"SSP2","NY",18858341.3479136
2088,"SSP2","OH",13807901.2494824
2088,"SSP2","OK",5879517.73440825
2088,"SSP2","OR",6190878.27690214
2088,"SSP2","PA",15351533.0819815
2088,"SSP2","RI",1268980.56750975
2088,"SSP2","SC",7964842.53967854
2088,"SSP2","SD",1248455.59000405
2088,"SSP2","TN",9317633.84457216
2088,"SSP2","TX",43730054.5577166
2088,"SSP2","UT",6131727.13206923
2088,"SSP2","VA",12391293.6341781
2088,"SSP2","VT",659795.258882703
2088,"SSP2","WA",11174070.6435481
2088,"SSP2","WI",6815236.91975352
2088,"SSP2","WV",1965733.53345846
2088,"SSP2","WY",811066.119219103
2088,"SSP3","AK",333327.310156071
2088,"SSP3","AL",4315586.29251196
2088,"SSP3","AR",2839264.1678146
2088,"SSP3","AZ",6976525.47018818
2088,"SSP3","CA",30722819.7102286
2088,"SSP3","CO",5689440.15683157
2088,"SSP3","CT",2423869.0682125
2088,"SSP3","DC",521421.466119752
2088,"SSP3","DE",915561.1654749
2088,"SSP3","FL",15871310.0361866
2088,"SSP3","GA",9591497.79761269
2088,"SSP3","HI",1255240.64434713
2088,"SSP3","IA",3062542.95350382
2088,"SSP3","ID",1864851.08684793
2088,"SSP3","IL",8894815.72563042
2088,"SSP3","IN",5751507.79116376
2088,"SSP3","KS",2979075.25972268
2088,"SSP3","KY",4020196.54559778
2088,"SSP3","LA",3734434.90042869
2088,"SSP3","MA",5033644.81863834
2088,"SSP3","MD",4926366.61699279
2088,"SSP3","ME",914945.233529024
2088,"SSP3","MI",7086504.16186432
2088,"SSP3","MN",4761272.29712112
2088,"SSP3","MO",5645984.08426585
2088,"SSP3","MS",2509690.26182695
2088,"SSP3","MT",950752.801343245
2088,"SSP3","NC",9876222.58526505
2088,"SSP3","ND",871514.039123048
2088,"SSP3","NE",2020433.76549168
2088,"SSP3","NH",1062907.39717205
2088,"SSP3","NJ",5144447.8639675
2088,"SSP3","NM",2042023.75350244
2088,"SSP3","NV",2743696.34082383
2088,"SSP3","NY",12548085.0168106
2088,"SSP3","OH",9038788.62453171
2088,"SSP3","OK",3791244.66764256
2088,"SSP3","OR",3880724.74730107
2088,"SSP3","PA",9970401.80579213
2088,"SSP3","RI",835002.470981236
2088,"SSP3","SC",4992115.1283291
2088,"SSP3","SD",833307.21631814
2088,"SSP3","TN",5932858.57333813
2088,"SSP3","TX",28225180.9095918
2088,"SSP3","UT",4130136.30224712
2088,"SSP3","VA",7813445.32422845
2088,"SSP3","VT",430159.197084328
2088,"SSP3","WA",7049524.91901495
2088,"SSP3","WI",4511713.13487641
2088,"SSP3","WV",1269826.62257571
2088,"SSP3","WY",526544.749041132
2088,"SSP5","AK",665610.106755853
2088,"SSP5","AL",10054836.9008409
2088,"SSP5","AR",6627463.75064674
2088,"SSP5","AZ",15628094.7342118
2088,"SSP5","CA",63717665.8550069
2088,"SSP5","CO",12741665.3401553
2088,"SSP5","CT",4992393.98688953
2088,"SSP5","DC",1023396.12251442
2088,"SSP5","DE",2036106.98994974
2088,"SSP5","FL",37513028.3223658
2088,"SSP5","GA",21750054.6299196
2088,"SSP5","HI",2629962.49277596
2088,"SSP5","IA",6408326.94425312
2088,"SSP5","ID",4093087.52497559
2088,"SSP5","IL",18270983.8713333
2088,"SSP5","IN",12071108.8593221
2088,"SSP5","KS",6374535.64840376
2088,"SSP5","KY",9182104.91034435
2088,"SSP5","LA",8395401.24313617
2088,"SSP5","MA",10635783.0584695
2088,"SSP5","MD",10789803.1522982
2088,"SSP5","ME",2113731.59748603
2088,"SSP5","MI",14006125.4133682
2088,"SSP5","MN",9780694.33853482
2088,"SSP5","MO",12606872.7791774
2088,"SSP5","MS",5685342.83052995
2088,"SSP5","MT",2200471.50857739
2088,"SSP5","NC",23011152.278812
2088,"SSP5","ND",1761463.81334369
2088,"SSP5","NE",4117166.09530497
2088,"SSP5","NH",2249916.18636363
2088,"SSP5","NJ",10182402.2246564
2088,"SSP5","NM",4397660.38980611
2088,"SSP5","NV",6165503.55655421
2088,"SSP5","NY",24510928.4145349
2088,"SSP5","OH",19411955.2447215
2088,"SSP5","OK",8768366.24502988
2088,"SSP5","OR",9229584.52484167
2088,"SSP5","PA",21481374.9888119
2088,"SSP5","RI",1713468.23359413
2088,"SSP5","SC",11820666.3993897
2088,"SSP5","SD",1743125.32939561
2088,"SSP5","TN",13777051.2198369
2088,"SSP5","TX",63666139.3099095
2088,"SSP5","UT",8019698.09667633
2088,"SSP5","VA",17313174.6598419
2088,"SSP5","VT",936443.536262046
2088,"SSP5","WA",16194886.2690048
2088,"SSP5","WI",9512855.16021373
2088,"SSP5","WV",2974136.78757048
2088,"SSP5","WY",1144805.19121362
2089,"SSP2","AK",517232.622133103
2089,"SSP2","AL",6792483.45994493
2089,"SSP2","AR",4462080.60282989
2089,"SSP2","AZ",10943900.2558136
2089,"SSP2","CA",46433481.5406089
2089,"SSP2","CO",8944382.58686982
2089,"SSP2","CT",3637332.84130187
2089,"SSP2","DC",814975.045666234
2089,"SSP2","DE",1447268.5189311
2089,"SSP2","FL",25548924.2895464
2089,"SSP2","GA",15068203.4110052
2089,"SSP2","HI",1977929.59180433
2089,"SSP2","IA",4624106.43663124
2089,"SSP2","ID",2913075.72148221
2089,"SSP2","IL",13446590.4686895
2089,"SSP2","IN",8818499.27850083
2089,"SSP2","KS",4617564.51834929
2089,"SSP2","KY",6254243.50717142
2089,"SSP2","LA",5818936.21386215
2089,"SSP2","MA",7783171.60551367
2089,"SSP2","MD",7739607.20491963
2089,"SSP2","ME",1422852.65146372
2089,"SSP2","MI",10632108.9056473
2089,"SSP2","MN",7157151.1785638
2089,"SSP2","MO",8902264.02256329
2089,"SSP2","MS",3933211.60610098
2089,"SSP2","MT",1494998.42601478
2089,"SSP2","NC",15826456.7032271
2089,"SSP2","ND",1297501.63575173
2089,"SSP2","NE",3047831.93294783
2089,"SSP2","NH",1617493.52747983
2089,"SSP2","NJ",7733287.99134652
2089,"SSP2","NM",3179711.79403068
2089,"SSP2","NV",4320542.63917183
2089,"SSP2","NY",18843016.4530587
2089,"SSP2","OH",13828856.2598166
2089,"SSP2","OK",5899715.77303472
2089,"SSP2","OR",6207740.03118322
2089,"SSP2","PA",15366122.5439418
2089,"SSP2","RI",1269864.39409989
2089,"SSP2","SC",7990473.06498484
2089,"SSP2","SD",1252577.65892727
2089,"SSP2","TN",9343162.99031503
2089,"SSP2","TX",43875447.6659746
2089,"SSP2","UT",6160260.91182432
2089,"SSP2","VA",12419927.3285156
2089,"SSP2","VT",660061.201794237
2089,"SSP2","WA",11205963.8160428
2089,"SSP2","WI",6822198.28128197
2089,"SSP2","WV",1968625.46096084
2089,"SSP2","WY",813602.84428024
2089,"SSP3","AK",330625.93452509
2089,"SSP3","AL",4284337.12095688
2089,"SSP3","AR",2820306.83350134
2089,"SSP3","AZ",6929115.0081773
2089,"SSP3","CA",30449476.4963718
2089,"SSP3","CO",5650748.40227264
2089,"SSP3","CT",2399916.55538507
2089,"SSP3","DC",516750.176494447
2089,"SSP3","DE",908358.051091166
2089,"SSP3","FL",15730902.9832399
2089,"SSP3","GA",9521964.7162324
2089,"SSP3","HI",1245529.00596638
2089,"SSP3","IA",3045536.7629887
2089,"SSP3","ID",1854615.50028819
2089,"SSP3","IL",8809574.88793977
2089,"SSP3","IN",5708656.31688365
2089,"SSP3","KS",2961672.34412332
2089,"SSP3","KY",3992005.64187631
2089,"SSP3","LA",3704804.18892094
2089,"SSP3","MA",4985431.58773759
2089,"SSP3","MD",4884800.35628951
2089,"SSP3","ME",906320.988800588
2089,"SSP3","MI",7025932.98651422
2089,"SSP3","MN",4729244.3310866
2089,"SSP3","MO",5606482.24195801
2089,"SSP3","MS",2490112.18532934
2089,"SSP3","MT",944327.584226073
2089,"SSP3","NC",9803357.64677981
2089,"SSP3","ND",867624.912776796
2089,"SSP3","NE",2011803.33982849
2089,"SSP3","NH",1053912.12760489
2089,"SSP3","NJ",5087132.06962928
2089,"SSP3","NM",2028847.73092484
2089,"SSP3","NV",2722615.57394676
2089,"SSP3","NY",12414972.8483165
2089,"SSP3","OH",8965514.93112906
2089,"SSP3","OK",3767664.9786594
2089,"SSP3","OR",3850818.50328685
2089,"SSP3","PA",9882138.24145197
2089,"SSP3","RI",827775.855837221
2089,"SSP3","SC",4958288.35059718
2089,"SSP3","SD",828794.718079915
2089,"SSP3","TN",5889907.28127553
2089,"SSP3","TX",28049888.8585378
2089,"SSP3","UT",4118061.81711362
2089,"SSP3","VA",7752762.59269146
2089,"SSP3","VT",425948.941999407
2089,"SSP3","WA",6998667.26770893
2089,"SSP3","WI",4473153.61821188
2089,"SSP3","WV",1258484.40275482
2089,"SSP3","WY",523205.99841288
2089,"SSP5","AK",670647.16244062
2089,"SSP5","AL",10140605.5908437
2089,"SSP5","AR",6686738.87352924
2089,"SSP5","AZ",15749344.9221725
2089,"SSP5","CA",64144813.069351
2089,"SSP5","CO",12845279.6881245
2089,"SSP5","CT",5022721.19036233
2089,"SSP5","DC",1030383.81574963
2089,"SSP5","DE",2050068.37688381
2089,"SSP5","FL",37779777.8314272
2089,"SSP5","GA",21925905.6914849
2089,"SSP5","HI",2648681.10260531
2089,"SSP5","IA",6462355.51204184
2089,"SSP5","ID",4127088.01455005
2089,"SSP5","IL",18393938.6922656
2089,"SSP5","IN",12160689.0247517
2089,"SSP5","KS",6428172.37580138
2089,"SSP5","KY",9260038.544617
2089,"SSP5","LA",8465992.60767907
2089,"SSP5","MA",10701261.1536201
2089,"SSP5","MD",10866364.0255923
2089,"SSP5","ME",2128178.77645249
2089,"SSP5","MI",14097281.3430271
2089,"SSP5","MN",9854690.40696795
2089,"SSP5","MO",12710075.523808
2089,"SSP5","MS",5732778.36883839
2089,"SSP5","MT",2219252.11833862
2089,"SSP5","NC",23192896.2369024
2089,"SSP5","ND",1776656.66274919
2089,"SSP5","NE",4152692.99002968
2089,"SSP5","NH",2264623.70010785
2089,"SSP5","NJ",10233925.7712183
2089,"SSP5","NM",4433539.91393496
2089,"SSP5","NV",6212349.30736965
2089,"SSP5","NY",24643900.9459793
2089,"SSP5","OH",19556100.7342249
2089,"SSP5","OK",8848932.86907099
2089,"SSP5","OR",9303558.5264953
2089,"SSP5","PA",21625096.7526303
2089,"SSP5","RI",1724394.33741607
2089,"SSP5","SC",11918482.2496346
2089,"SSP5","SD",1758189.69462057
2089,"SSP5","TN",13892444.109213
2089,"SSP5","TX",64230144.8537342
2089,"SSP5","UT",8090693.53589472
2089,"SSP5","VA",17442810.6664493
2089,"SSP5","VT",942542.599466358
2089,"SSP5","WA",16324863.3844201
2089,"SSP5","WI",9579395.50128702
2089,"SSP5","WV",2997857.55618757
2089,"SSP5","WY",1154435.13511347
2090,"SSP2","AK",518134.959387996
