"","country","Category","gdp_ppp_pc_usd2011","population","gdp_quintile","tot_pop","tot_gdp","cum_pop","GCAM_region_ID","sce","year","d1_cutoff","d2_cutoff","d3_cutoff","d4_cutoff","d5_cutoff","d6_cutoff","d7_cutoff","d8_cutoff","d9_cutoff","category","max_cum_pop","shortfall"
"1208","IL",NA,NA,178.2,NA,7251.74,NA,2786.39,1,"SSP5",2095,725.17,1450.35,2175.52,2900.7,3625.87,4351.04,5076.22,5801.39,6526.57,"d4",2786.39,114.31
"1209","ME",NA,NA,14.36,NA,5101.6,NA,2003.37,1,"SSP2",2095,510.16,1020.32,1530.48,2040.64,2550.8,3060.96,3571.12,4081.28,4591.44,"d4",2003.37,37.2700000000002
"1210","ME",NA,NA,8.7,NA,3116.97,NA,1214.74,1,"SSP3",2095,311.7,623.39,935.09,1246.79,1558.48,1870.18,2181.88,2493.58,2805.27,"d4",1214.74,32.05
"1211","MN",NA,NA,100.91,NA,7251.74,NA,3536.75,1,"SSP5",2095,725.17,1450.35,2175.52,2900.7,3625.87,4351.04,5076.22,5801.39,6526.57,"d5",3536.75,89.1199999999999
"1212","NH",NA,NA,15.79,NA,5101.6,NA,2494.68,1,"SSP2",2095,510.16,1020.32,1530.48,2040.64,2550.8,3060.96,3571.12,4081.28,4591.44,"d5",2494.68,56.1200000000003
"1213","NH",NA,NA,9.84,NA,3116.97,NA,1516.4,1,"SSP3",2095,311.7,623.39,935.09,1246.79,1558.48,1870.18,2181.88,2493.58,2805.27,"d5",1516.4,42.0799999999999
"1214","OK",NA,NA,87.93,NA,7251.74,NA,4315.65,1,"SSP5",2095,725.17,1450.35,2175.52,2900.7,3625.87,4351.04,5076.22,5801.39,6526.57,"d6",4315.65,35.3900000000003
"1215","RI",NA,NA,11.94,NA,5101.6,NA,3059.94,1,"SSP2",2095,510.16,1020.32,1530.48,2040.64,2550.8,3060.96,3571.12,4081.28,4591.44,"d6",3059.94,1.01999999999998
"1216","RI",NA,NA,7.45,NA,3116.97,NA,1863.04,1,"SSP3",2095,311.7,623.39,935.09,1246.79,1558.48,1870.18,2181.88,2493.58,2805.27,"d6",1863.04,7.1400000000001
"1217","VT",NA,NA,9.36,NA,7251.74,NA,5056.03,1,"SSP5",2095,725.17,1450.35,2175.52,2900.7,3625.87,4351.04,5076.22,5801.39,6526.57,"d7",5056.03,20.1900000000005
"1218","WY",NA,NA,7.98,NA,5101.6,NA,3564.41,1,"SSP2",2095,510.16,1020.32,1530.48,2040.64,2550.8,3060.96,3571.12,4081.28,4591.44,"d7",3564.41,6.71000000000004
"1219","AR",NA,NA,43.03,NA,5110.39,NA,1011.55,1,"SSP2",2096,511.04,1022.08,1533.12,2044.16,2555.2,3066.23,3577.27,4088.31,4599.35,"d2",1011.55,10.5300000000001
"1220","AR",NA,NA,25.73,NA,3089.87,NA,606.97,1,"SSP3",2096,308.99,617.97,926.96,1235.95,1544.93,1853.92,2162.91,2471.9,2780.88,"d2",606.97,11
"1221","AR",NA,NA,65.56,NA,7303.83,NA,1352.47,1,"SSP5",2096,730.38,1460.77,2191.15,2921.53,3651.92,4382.3,5112.68,5843.06,6573.45,"d2",1352.47,108.3
"1222","DE",NA,NA,20.15,NA,7303.83,NA,2065.17,1,"SSP5",2096,730.38,1460.77,2191.15,2921.53,3651.92,4382.3,5112.68,5843.06,6573.45,"d3",2065.17,125.98
"1223","ID",NA,NA,31.52,NA,5110.39,NA,1530.48,1,"SSP2",2096,511.04,1022.08,1533.12,2044.16,2555.2,3066.23,3577.27,4088.31,4599.35,"d3",1530.48,2.63999999999987
"1224","ID",NA,NA,19.13,NA,3089.87,NA,914.53,1,"SSP3",2096,308.99,617.97,926.96,1235.95,1544.93,1853.92,2162.91,2471.9,2780.88,"d3",914.53,12.4300000000001
"1225","IL",NA,NA,179.38,NA,7303.83,NA,2805.56,1,"SSP5",2096,730.38,1460.77,2191.15,2921.53,3651.92,4382.3,5112.68,5843.06,6573.45,"d4",2805.56,115.97
"1226","ME",NA,NA,14.37,NA,5110.39,NA,2006.35,1,"SSP2",2096,511.04,1022.08,1533.12,2044.16,2555.2,3066.23,3577.27,4088.31,4599.35,"d4",2006.35,37.8100000000002
"1227","ME",NA,NA,8.61,NA,3089.87,NA,1203.72,1,"SSP3",2096,308.99,617.97,926.96,1235.95,1544.93,1853.92,2162.91,2471.9,2780.88,"d4",1203.72,32.23
"1228","MN",NA,NA,101.65,NA,7303.83,NA,3561.15,1,"SSP5",2096,730.38,1460.77,2191.15,2921.53,3651.92,4382.3,5112.68,5843.06,6573.45,"d5",3561.15,90.77
"1229","NH",NA,NA,15.8,NA,5110.39,NA,2498.71,1,"SSP2",2096,511.04,1022.08,1533.12,2044.16,2555.2,3066.23,3577.27,4088.31,4599.35,"d5",2498.71,56.4899999999998
"1230","NH",NA,NA,9.75,NA,3089.87,NA,1502.99,1,"SSP3",2096,308.99,617.97,926.96,1235.95,1544.93,1853.92,2162.91,2471.9,2780.88,"d5",1502.99,41.9400000000001
"1231","OK",NA,NA,88.7,NA,7303.83,NA,4345.75,1,"SSP5",2096,730.38,1460.77,2191.15,2921.53,3651.92,4382.3,5112.68,5843.06,6573.45,"d6",4345.75,36.5500000000002
"1232","RI",NA,NA,11.95,NA,5110.39,NA,3064.75,1,"SSP2",2096,511.04,1022.08,1533.12,2044.16,2555.2,3066.23,3577.27,4088.31,4599.35,"d6",3064.75,1.48000000000002
"1233","RI",NA,NA,7.38,NA,3089.87,NA,1846.46,1,"SSP3",2096,308.99,617.97,926.96,1235.95,1544.93,1853.92,2162.91,2471.9,2780.88,"d6",1846.46,7.46000000000004
"1234","VT",NA,NA,9.42,NA,7303.83,NA,5091.51,1,"SSP5",2096,730.38,1460.77,2191.15,2921.53,3651.92,4382.3,5112.68,5843.06,6573.45,"d7",5091.51,21.1700000000001
"1235","WY",NA,NA,8,NA,5110.39,NA,3570.42,1,"SSP2",2096,511.04,1022.08,1533.12,2044.16,2555.2,3066.23,3577.27,4088.31,4599.35,"d7",3570.42,6.84999999999991
"1236","AR",NA,NA,43.16,NA,5119.19,NA,1012.86,1,"SSP2",2097,511.92,1023.84,1535.76,2047.68,2559.59,3071.51,3583.43,4095.35,4607.27,"d2",1012.86,10.98
"1237","AR",NA,NA,25.54,NA,3062.49,NA,601.42,1,"SSP3",2097,306.25,612.5,918.75,1225,1531.24,1837.49,2143.74,2449.99,2756.24,"d2",601.42,11.08
"1238","AR",NA,NA,66.11,NA,7356.51,NA,1361.9,1,"SSP5",2097,735.65,1471.3,2206.95,2942.6,3678.26,4413.91,5149.56,5885.21,6620.86,"d2",1361.9,109.4
"1239","DE",NA,NA,20.29,NA,7356.51,NA,2079.3,1,"SSP5",2097,735.65,1471.3,2206.95,2942.6,3678.26,4413.91,5149.56,5885.21,6620.86,"d3",2079.3,127.65
"1240","ID",NA,NA,31.62,NA,5119.19,NA,1532.82,1,"SSP2",2097,511.92,1023.84,1535.76,2047.68,2559.59,3071.51,3583.43,4095.35,4607.27,"d3",1532.82,2.94000000000005
"1241","ID",NA,NA,19.01,NA,3062.49,NA,906.19,1,"SSP3",2097,306.25,612.5,918.75,1225,1531.24,1837.49,2143.74,2449.99,2756.24,"d3",906.19,12.5599999999999
"1242","IL",NA,NA,180.57,NA,7356.51,NA,2824.88,1,"SSP5",2097,735.65,1471.3,2206.95,2942.6,3678.26,4413.91,5149.56,5885.21,6620.86,"d4",2824.88,117.72
"1243","ME",NA,NA,14.38,NA,5119.19,NA,2009.3,1,"SSP2",2097,511.92,1023.84,1535.76,2047.68,2559.59,3071.51,3583.43,4095.35,4607.27,"d4",2009.3,38.3800000000001
"1244","ME",NA,NA,8.52,NA,3062.49,NA,1192.64,1,"SSP3",2097,306.25,612.5,918.75,1225,1531.24,1837.49,2143.74,2449.99,2756.24,"d4",1192.64,32.3599999999999
"1245","MN",NA,NA,102.4,NA,7356.51,NA,3585.77,1,"SSP5",2097,735.65,1471.3,2206.95,2942.6,3678.26,4413.91,5149.56,5885.21,6620.86,"d5",3585.77,92.4900000000002
"1246","NH",NA,NA,15.81,NA,5119.19,NA,2502.72,1,"SSP2",2097,511.92,1023.84,1535.76,2047.68,2559.59,3071.51,3583.43,4095.35,4607.27,"d5",2502.72,56.8700000000003
"1247","NH",NA,NA,9.66,NA,3062.49,NA,1489.46,1,"SSP3",2097,306.25,612.5,918.75,1225,1531.24,1837.49,2143.74,2449.99,2756.24,"d5",1489.46,41.78
"1248","OK",NA,NA,89.46,NA,7356.51,NA,4376.14,1,"SSP5",2097,735.65,1471.3,2206.95,2942.6,3678.26,4413.91,5149.56,5885.21,6620.86,"d6",4376.14,37.7699999999995
"1249","RI",NA,NA,11.96,NA,5119.19,NA,3069.54,1,"SSP2",2097,511.92,1023.84,1535.76,2047.68,2559.59,3071.51,3583.43,4095.35,4607.27,"d6",3069.54,1.97000000000025
"1250","RI",NA,NA,7.31,NA,3062.49,NA,1829.71,1,"SSP3",2097,306.25,612.5,918.75,1225,1531.24,1837.49,2143.74,2449.99,2756.24,"d6",1829.71,7.77999999999997
"1251","VT",NA,NA,9.49,NA,7356.51,NA,5127.38,1,"SSP5",2097,735.65,1471.3,2206.95,2942.6,3678.26,4413.91,5149.56,5885.21,6620.86,"d7",5127.38,22.1800000000003
"1252","WY",NA,NA,8.03,NA,5119.19,NA,3576.45,1,"SSP2",2097,511.92,1023.84,1535.76,2047.68,2559.59,3071.51,3583.43,4095.35,4607.27,"d7",3576.45,6.98000000000002
"1253","AR",NA,NA,43.28,NA,5127.54,NA,1014.15,1,"SSP2",2098,512.75,1025.51,1538.26,2051.02,2563.77,3076.52,3589.28,4102.03,4614.79,"d2",1014.15,11.36
"1254","AR",NA,NA,25.33,NA,3033.71,NA,594.84,1,"SSP3",2098,303.37,606.74,910.11,1213.48,1516.86,1820.23,2123.6,2426.97,2730.34,"d2",594.84,11.9
"1255","AR",NA,NA,66.67,NA,7408.32,NA,1370.34,1,"SSP5",2098,740.83,1481.66,2222.5,2963.33,3704.16,4444.99,5185.82,5926.66,6667.49,"d2",1370.34,111.32
"1256","DE",NA,NA,20.42,NA,7408.32,NA,2092.48,1,"SSP5",2098,740.83,1481.66,2222.5,2963.33,3704.16,4444.99,5185.82,5926.66,6667.49,"d3",2092.48,130.02
"1257","ID",NA,NA,31.72,NA,5127.54,NA,1535.09,1,"SSP2",2098,512.75,1025.51,1538.26,2051.02,2563.77,3076.52,3589.28,4102.03,4614.79,"d3",1535.09,3.17000000000007
"1258","ID",NA,NA,18.88,NA,3033.71,NA,896.76,1,"SSP3",2098,303.37,606.74,910.11,1213.48,1516.86,1820.23,2123.6,2426.97,2730.34,"d3",896.76,13.35
"1259","IL",NA,NA,181.77,NA,7408.32,NA,2843.27,1,"SSP5",2098,740.83,1481.66,2222.5,2963.33,3704.16,4444.99,5185.82,5926.66,6667.49,"d4",2843.27,120.06
"1260","ME",NA,NA,14.39,NA,5127.54,NA,2012.17,1,"SSP2",2098,512.75,1025.51,1538.26,2051.02,2563.77,3076.52,3589.28,4102.03,4614.79,"d4",2012.17,38.8499999999999
"1261","ME",NA,NA,8.43,NA,3033.71,NA,1182.77,1,"SSP3",2098,303.37,606.74,910.11,1213.48,1516.86,1820.23,2123.6,2426.97,2730.34,"d4",1182.77,30.71
"1262","MN",NA,NA,103.15,NA,7408.32,NA,3609.49,1,"SSP5",2098,740.83,1481.66,2222.5,2963.33,3704.16,4444.99,5185.82,5926.66,6667.49,"d5",3609.49,94.6700000000001
"1263","NH",NA,NA,15.83,NA,5127.54,NA,2506.6,1,"SSP2",2098,512.75,1025.51,1538.26,2051.02,2563.77,3076.52,3589.28,4102.03,4614.79,"d5",2506.6,57.1700000000001
"1264","NH",NA,NA,9.56,NA,3033.71,NA,1477.07,1,"SSP3",2098,303.37,606.74,910.11,1213.48,1516.86,1820.23,2123.6,2426.97,2730.34,"d5",1477.07,39.79
"1265","OK",NA,NA,90.23,NA,7408.32,NA,4405.64,1,"SSP5",2098,740.83,1481.66,2222.5,2963.33,3704.16,4444.99,5185.82,5926.66,6667.49,"d6",4405.64,39.3499999999995
"1266","RI",NA,NA,11.96,NA,5127.54,NA,3074.14,1,"SSP2",2098,512.75,1025.51,1538.26,2051.02,2563.77,3076.52,3589.28,4102.03,4614.79,"d6",3074.14,2.38000000000011
"1267","RI",NA,NA,7.24,NA,3033.71,NA,1814.07,1,"SSP3",2098,303.37,606.74,910.11,1213.48,1516.86,1820.23,2123.6,2426.97,2730.34,"d6",1814.07,6.16000000000008
"1268","VT",NA,NA,9.55,NA,7408.32,NA,5162.35,1,"SSP5",2098,740.83,1481.66,2222.5,2963.33,3704.16,4444.99,5185.82,5926.66,6667.49,"d7",5162.35,23.4699999999993
"1269","WY",NA,NA,8.05,NA,5127.54,NA,3582.21,1,"SSP2",2098,512.75,1025.51,1538.26,2051.02,2563.77,3076.52,3589.28,4102.03,4614.79,"d7",3582.21,7.07000000000016
"1270","WY",NA,NA,4.8,NA,3033.71,NA,2114.47,1,"SSP3",2098,303.37,606.74,910.11,1213.48,1516.86,1820.23,2123.6,2426.97,2730.34,"d7",2114.47,9.13000000000011
"1271","AR",NA,NA,43.4,NA,5135.44,NA,1015.43,1,"SSP2",2099,513.54,1027.09,1540.63,2054.18,2567.72,3081.26,3594.81,4108.35,4621.9,"d2",1015.43,11.66
"1272","AR",NA,NA,25.12,NA,3004.48,NA,588.26,1,"SSP3",2099,300.45,600.9,901.34,1201.79,1502.24,1802.69,2103.14,2403.58,2704.03,"d2",588.26,12.64
"1273","AR",NA,NA,67.22,NA,7461.24,NA,1379.77,1,"SSP5",2099,746.12,1492.25,2238.37,2984.5,3730.62,4476.74,5222.87,5968.99,6715.12,"d2",1379.77,112.48
"1274","DE",NA,NA,20.56,NA,7461.24,NA,2106.68,1,"SSP5",2099,746.12,1492.25,2238.37,2984.5,3730.62,4476.74,5222.87,5968.99,6715.12,"d3",2106.68,131.69
"1275","ID",NA,NA,31.81,NA,5135.44,NA,1537.28,1,"SSP2",2099,513.54,1027.09,1540.63,2054.18,2567.72,3081.26,3594.81,4108.35,4621.9,"d3",1537.28,3.35000000000014
"1276","ID",NA,NA,18.75,NA,3004.48,NA,887.29,1,"SSP3",2099,300.45,600.9,901.34,1201.79,1502.24,1802.69,2103.14,2403.58,2704.03,"d3",887.29,14.0500000000001
"1277","IL",NA,NA,182.98,NA,7461.24,NA,2862.69,1,"SSP5",2099,746.12,1492.25,2238.37,2984.5,3730.62,4476.74,5222.87,5968.99,6715.12,"d4",2862.69,121.81
"1278","ME",NA,NA,14.4,NA,5135.44,NA,2014.89,1,"SSP2",2099,513.54,1027.09,1540.63,2054.18,2567.72,3081.26,3594.81,4108.35,4621.9,"d4",2014.89,39.2899999999997
"1279","ME",NA,NA,8.34,NA,3004.48,NA,1170.49,1,"SSP3",2099,300.45,600.9,901.34,1201.79,1502.24,1802.69,2103.14,2403.58,2704.03,"d4",1170.49,31.3
"1280","MN",NA,NA,103.9,NA,7461.24,NA,3634.24,1,"SSP5",2099,746.12,1492.25,2238.37,2984.5,3730.62,4476.74,5222.87,5968.99,6715.12,"d5",3634.24,96.3800000000001
"1281","NH",NA,NA,15.84,NA,5135.44,NA,2510.27,1,"SSP2",2099,513.54,1027.09,1540.63,2054.18,2567.72,3081.26,3594.81,4108.35,4621.9,"d5",2510.27,57.4499999999998
"1282","NH",NA,NA,9.47,NA,3004.48,NA,1462.24,1,"SSP3",2099,300.45,600.9,901.34,1201.79,1502.24,1802.69,2103.14,2403.58,2704.03,"d5",1462.24,40
"1283","OK",NA,NA,91,NA,7461.24,NA,4436.21,1,"SSP5",2099,746.12,1492.25,2238.37,2984.5,3730.62,4476.74,5222.87,5968.99,6715.12,"d6",4436.21,40.5299999999997
"1284","RI",NA,NA,11.97,NA,5135.44,NA,3078.5,1,"SSP2",2099,513.54,1027.09,1540.63,2054.18,2567.72,3081.26,3594.81,4108.35,4621.9,"d6",3078.5,2.76000000000022
"1285","RI",NA,NA,7.17,NA,3004.48,NA,1795.91,1,"SSP3",2099,300.45,600.9,901.34,1201.79,1502.24,1802.69,2103.14,2403.58,2704.03,"d6",1795.91,6.77999999999997
"1286","VT",NA,NA,9.61,NA,7461.24,NA,5198.41,1,"SSP5",2099,746.12,1492.25,2238.37,2984.5,3730.62,4476.74,5222.87,5968.99,6715.12,"d7",5198.41,24.46
"1287","WY",NA,NA,8.07,NA,5135.44,NA,3587.66,1,"SSP2",2099,513.54,1027.09,1540.63,2054.18,2567.72,3081.26,3594.81,4108.35,4621.9,"d7",3587.66,7.15000000000009
"1288","WY",NA,NA,4.76,NA,3004.48,NA,2093.74,1,"SSP3",2099,300.45,600.9,901.34,1201.79,1502.24,1802.69,2103.14,2403.58,2704.03,"d7",2093.74,9.40000000000009
"1289","AR",NA,NA,43.51,NA,5142.82,NA,1016.7,1,"SSP2",2100,514.28,1028.56,1542.85,2057.13,2571.41,3085.69,3599.97,4114.26,4628.54,"d2",1016.7,11.8599999999999
"1290","AR",NA,NA,24.91,NA,2975.88,NA,582.67,1,"SSP3",2100,297.59,595.18,892.76,1190.35,1487.94,1785.53,2083.12,2380.7,2678.29,"d2",582.67,12.51
"1291","AR",NA,NA,67.78,NA,7514.2,NA,1389.22,1,"SSP5",2100,751.42,1502.84,2254.26,3005.68,3757.1,4508.52,5259.94,6011.36,6762.78,"d2",1389.22,113.62
"1292","DE",NA,NA,20.69,NA,7514.2,NA,2120.89,1,"SSP5",2100,751.42,1502.84,2254.26,3005.68,3757.1,4508.52,5259.94,6011.36,6762.78,"d3",2120.89,133.37
"1293","ID",NA,NA,31.9,NA,5142.82,NA,1539.4,1,"SSP2",2100,514.28,1028.56,1542.85,2057.13,2571.41,3085.69,3599.97,4114.26,4628.54,"d3",1539.4,3.44999999999982
"1294","ID",NA,NA,18.61,NA,2975.88,NA,878.74,1,"SSP3",2100,297.59,595.18,892.76,1190.35,1487.94,1785.53,2083.12,2380.7,2678.29,"d3",878.74,14.02
"1295","IL",NA,NA,184.19,NA,7514.2,NA,2882.14,1,"SSP5",2100,751.42,1502.84,2254.26,3005.68,3757.1,4508.52,5259.94,6011.36,6762.78,"d4",2882.14,123.54
"1296","ME",NA,NA,14.41,NA,5142.82,NA,2017.49,1,"SSP2",2100,514.28,1028.56,1542.85,2057.13,2571.41,3085.69,3599.97,4114.26,4628.54,"d4",2017.49,39.6400000000001
"1297","ME",NA,NA,8.25,NA,2975.88,NA,1159.1,1,"SSP3",2100,297.59,595.18,892.76,1190.35,1487.94,1785.53,2083.12,2380.7,2678.29,"d4",1159.1,31.25
"1298","MN",NA,NA,104.65,NA,7514.2,NA,3659.03,1,"SSP5",2100,751.42,1502.84,2254.26,3005.68,3757.1,4508.52,5259.94,6011.36,6762.78,"d5",3659.03,98.0699999999997
"1299","NH",NA,NA,15.85,NA,5142.82,NA,2513.74,1,"SSP2",2100,514.28,1028.56,1542.85,2057.13,2571.41,3085.69,3599.97,4114.26,4628.54,"d5",2513.74,57.6700000000001
"1300","NH",NA,NA,9.38,NA,2975.88,NA,1448.26,1,"SSP3",2100,297.59,595.18,892.76,1190.35,1487.94,1785.53,2083.12,2380.7,2678.29,"d5",1448.26,39.6800000000001
"1301","OK",NA,NA,91.77,NA,7514.2,NA,4466.82,1,"SSP5",2100,751.42,1502.84,2254.26,3005.68,3757.1,4508.52,5259.94,6011.36,6762.78,"d6",4466.82,41.7000000000007
"1302","RI",NA,NA,11.98,NA,5142.82,NA,3082.6,1,"SSP2",2100,514.28,1028.56,1542.85,2057.13,2571.41,3085.69,3599.97,4114.26,4628.54,"d6",3082.6,3.09000000000015
"1303","RI",NA,NA,7.09,NA,2975.88,NA,1778.57,1,"SSP3",2100,297.59,595.18,892.76,1190.35,1487.94,1785.53,2083.12,2380.7,2678.29,"d6",1778.57,6.96000000000004
"1304","VT",NA,NA,9.67,NA,7514.2,NA,5234.48,1,"SSP5",2100,751.42,1502.84,2254.26,3005.68,3757.1,4508.52,5259.94,6011.36,6762.78,"d7",5234.48,25.46
"1305","WY",NA,NA,8.09,NA,5142.82,NA,3592.79,1,"SSP2",2100,514.28,1028.56,1542.85,2057.13,2571.41,3085.69,3599.97,4114.26,4628.54,"d7",3592.79,7.17999999999984
"1306","WY",NA,NA,4.73,NA,2975.88,NA,2073.79,1,"SSP3",2100,297.59,595.18,892.76,1190.35,1487.94,1785.53,2083.12,2380.7,2678.29,"d7",2073.79,9.32999999999993
"1307","AZ",NA,NA,0.309999999999945,NA,4000.75,NA,2704.97,1,"SSP2",2020,400.08,800.15,1200.22,1600.3,2000.38,2400.45,2800.52,3200.6,3600.68,"d7",2704.97,95.5500000000002
"1308","AZ",NA,NA,0.309999999999945,NA,4000.75,NA,2704.97,1,"SSP3",2020,400.08,800.15,1200.22,1600.3,2000.38,2400.45,2800.52,3200.6,3600.68,"d7",2704.97,95.5500000000002
"1309","AZ",NA,NA,0.309999999999945,NA,4000.75,NA,2704.97,1,"SSP5",2020,400.08,800.15,1200.22,1600.3,2000.38,2400.45,2800.52,3200.6,3600.68,"d7",2704.97,95.5500000000002
"1310","PA",NA,NA,45.4200000000001,NA,4000.75,NA,3172.06,1,"SSP2",2020,400.08,800.15,1200.22,1600.3,2000.38,2400.45,2800.52,3200.6,3600.68,"d8",3172.06,28.54
"1311","PA",NA,NA,45.4200000000001,NA,4000.75,NA,3172.06,1,"SSP3",2020,400.08,800.15,1200.22,1600.3,2000.38,2400.45,2800.52,3200.6,3600.68,"d8",3172.06,28.54
"1312","PA",NA,NA,45.4200000000001,NA,4000.75,NA,3172.06,1,"SSP5",2020,400.08,800.15,1200.22,1600.3,2000.38,2400.45,2800.52,3200.6,3600.68,"d8",3172.06,28.54
"1313","AR",NA,NA,28.95,NA,4018,NA,2791.6,1,"SSP2",2021,401.8,803.6,1205.4,1607.2,2009,2410.8,2812.6,3214.4,3616.2,"d7",2791.6,21
"1314","AR",NA,NA,28.71,NA,4016.67,NA,2790.5,1,"SSP3",2021,401.67,803.33,1205,1606.67,2008.34,2410,2811.67,3213.34,3615,"d7",2790.5,21.1700000000001
"1315","AR",NA,NA,29.1500000000001,NA,4019.15,NA,2792.55,1,"SSP5",2021,401.92,803.83,1205.74,1607.66,2009.58,2411.49,2813.4,3215.32,3617.24,"d7",2792.55,20.8499999999999
"1316","NY",NA,NA,38.4899999999998,NA,4018,NA,3210.25,1,"SSP2",2021,401.8,803.6,1205.4,1607.2,2009,2410.8,2812.6,3214.4,3616.2,"d8",3210.25,4.15000000000009
"1317","NY",NA,NA,38.4000000000001,NA,4016.67,NA,3208.24,1,"SSP3",2021,401.67,803.33,1205,1606.67,2008.34,2410,2811.67,3213.34,3615,"d8",3208.24,5.10000000000036
"1318","NY",NA,NA,38.5900000000001,NA,4019.15,NA,3211.91,1,"SSP5",2021,401.92,803.83,1205.74,1607.66,2009.58,2411.49,2813.4,3215.32,3617.24,"d8",3211.91,3.41000000000031
"1319","AR",NA,NA,27.4200000000001,NA,4036.01,NA,2804.46,1,"SSP2",2022,403.6,807.2,1210.8,1614.4,2018.01,2421.61,2825.21,3228.81,3632.41,"d7",2804.46,20.75
"1320","AR",NA,NA,27.52,NA,4031.15,NA,2801.13,1,"SSP3",2022,403.12,806.23,1209.35,1612.46,2015.58,2418.69,2821.8,3224.92,3628.04,"d7",2801.13,20.6700000000001
"1321","AR",NA,NA,28.05,NA,4039.5,NA,2807.39,1,"SSP5",2022,403.95,807.9,1211.85,1615.8,2019.75,2423.7,2827.65,3231.6,3635.55,"d7",2807.39,20.2600000000002
"1322","NY",NA,NA,39.1500000000001,NA,4036.01,NA,3220.61,1,"SSP2",2022,403.6,807.2,1210.8,1614.4,2018.01,2421.61,2825.21,3228.81,3632.41,"d8",3220.61,8.19999999999982
"1323","NY",NA,NA,39.1300000000001,NA,4031.15,NA,3217.2,1,"SSP3",2022,403.12,806.23,1209.35,1612.46,2015.58,2418.69,2821.8,3224.92,3628.04,"d8",3217.2,7.72000000000025
"1324","NY",NA,NA,39.46,NA,4039.5,NA,3225.82,1,"SSP5",2022,403.95,807.9,1211.85,1615.8,2019.75,2423.7,2827.65,3231.6,3635.55,"d8",3225.82,5.77999999999975
"1325","AR",NA,NA,26.0200000000001,NA,4054.77,NA,2817.78,1,"SSP2",2023,405.48,810.95,1216.43,1621.91,2027.38,2432.86,2838.34,3243.82,3649.29,"d7",2817.78,20.5599999999999
"1326","AR",NA,NA,26.22,NA,4044.98,NA,2811.03,1,"SSP3",2023,404.5,809,1213.49,1617.99,2022.49,2426.99,2831.49,3235.98,3640.48,"d7",2811.03,20.4599999999996
"1327","AR",NA,NA,27.3000000000001,NA,4061.74,NA,2823.61,1,"SSP5",2023,406.17,812.35,1218.52,1624.7,2030.87,2437.04,2843.22,3249.39,3655.57,"d7",2823.61,19.6099999999997
"1328","NY",NA,NA,39.8200000000002,NA,4054.77,NA,3231.92,1,"SSP2",2023,405.48,810.95,1216.43,1621.91,2027.38,2432.86,2838.34,3243.82,3649.29,"d8",3231.92,11.9000000000001
"1329","NY",NA,NA,39.7999999999997,NA,4044.98,NA,3224.9,1,"SSP3",2023,404.5,809,1213.49,1617.99,2022.49,2426.99,2831.49,3235.98,3640.48,"d8",3224.9,11.0799999999999
"1330","NY",NA,NA,40.4699999999998,NA,4061.74,NA,3242.48,1,"SSP5",2023,406.17,812.35,1218.52,1624.7,2030.87,2437.04,2843.22,3249.39,3655.57,"d8",3242.48,6.90999999999985
"1331","AR",NA,NA,25.5699999999999,NA,4073.25,NA,2831.29,1,"SSP2",2024,407.33,814.65,1221.97,1629.3,2036.62,2443.95,2851.27,3258.6,3665.93,"d7",2831.29,19.98
"1332","AR",NA,NA,25.6,NA,4057.2,NA,2820.05,1,"SSP3",2024,405.72,811.44,1217.16,1622.88,2028.6,2434.32,2840.04,3245.76,3651.48,"d7",2820.05,19.9899999999998
"1333","AR",NA,NA,27.6800000000001,NA,4084.92,NA,2841.05,1,"SSP5",2024,408.49,816.98,1225.48,1633.97,2042.46,2450.95,2859.44,3267.94,3676.43,"d7",2841.05,18.3899999999999
"1334","NY",NA,NA,40.7800000000002,NA,4073.25,NA,3246.4,1,"SSP2",2024,407.33,814.65,1221.97,1629.3,2036.62,2443.95,2851.27,3258.6,3665.93,"d8",3246.4,12.1999999999998
"1335","NY",NA,NA,40.6599999999999,NA,4057.2,NA,3233.83,1,"SSP3",2024,405.72,811.44,1217.16,1622.88,2028.6,2434.32,2840.04,3245.76,3651.48,"d8",3233.83,11.9300000000003
"1336","NY",NA,NA,41.9000000000001,NA,4084.92,NA,3264.08,1,"SSP5",2024,408.49,816.98,1225.48,1633.97,2042.46,2450.95,2859.44,3267.94,3676.43,"d8",3264.08,3.86000000000013
"1337","AR",NA,NA,24.4399999999999,NA,4093.42,NA,2845.41,1,"SSP2",2025,409.34,818.68,1228.03,1637.37,2046.71,2456.05,2865.39,3274.74,3684.08,"d7",2845.41,19.98
"1338","AR",NA,NA,24.87,NA,4068.78,NA,2828.38,1,"SSP3",2025,406.88,813.76,1220.63,1627.51,2034.39,2441.27,2848.15,3255.02,3661.9,"d7",2828.38,19.77
"1339","AR",NA,NA,27.63,NA,4111.04,NA,2860.13,1,"SSP5",2025,411.1,822.21,1233.31,1644.42,2055.52,2466.62,2877.73,3288.83,3699.94,"d7",2860.13,17.5999999999999
"1340","NY",NA,NA,41.4899999999998,NA,4093.42,NA,3259.53,1,"SSP2",2025,409.34,818.68,1228.03,1637.37,2046.71,2456.05,2865.39,3274.74,3684.08,"d8",3259.53,15.2099999999996
"1341","NY",NA,NA,41.4200000000001,NA,4068.78,NA,3241.7,1,"SSP3",2025,406.88,813.76,1220.63,1627.51,2034.39,2441.27,2848.15,3255.02,3661.9,"d8",3241.7,13.3200000000002
