"state","year","total_pop","sce"
"ID",2047,2188,"SSP3"
"ID",2048,2190,"SSP3"
"ID",2049,2192,"SSP3"
"ID",2050,2193,"SSP3"
"ID",2051,2194,"SSP3"
"ID",2052,2195,"SSP3"
"ID",2053,2196,"SSP3"
"ID",2054,2196,"SSP3"
"ID",2055,2196,"SSP3"
"ID",2056,2196,"SSP3"
"ID",2057,2195,"SSP3"
"ID",2058,2194,"SSP3"
"ID",2059,2193,"SSP3"
"ID",2060,2191,"SSP3"
"ID",2061,2190,"SSP3"
"ID",2062,2187,"SSP3"
"ID",2063,2185,"SSP3"
"ID",2064,2182,"SSP3"
"ID",2065,2179,"SSP3"
"ID",2066,2175,"SSP3"
"ID",2067,2172,"SSP3"
"ID",2068,2167,"SSP3"
"ID",2069,2163,"SSP3"
"ID",2070,2158,"SSP3"
"ID",2071,2153,"SSP3"
"ID",2072,2147,"SSP3"
"ID",2073,2141,"SSP3"
"ID",2074,2134,"SSP3"
"ID",2075,2128,"SSP3"
"ID",2076,2120,"SSP3"
"ID",2077,2113,"SSP3"
"ID",2078,2105,"SSP3"
"ID",2079,2097,"SSP3"
"ID",2080,2088,"SSP3"
"ID",2081,2079,"SSP3"
"ID",2082,2069,"SSP3"
"ID",2083,2060,"SSP3"
"ID",2084,2050,"SSP3"
"ID",2085,2040,"SSP3"
"ID",2086,2029,"SSP3"
"ID",2087,2019,"SSP3"
"ID",2088,2008,"SSP3"
"ID",2089,1997,"SSP3"
"ID",2090,1985,"SSP3"
"ID",2091,1974,"SSP3"
"ID",2092,1962,"SSP3"
"ID",2093,1950,"SSP3"
"ID",2094,1938,"SSP3"
"ID",2095,1926,"SSP3"
"ID",2096,1913,"SSP3"
"ID",2097,1901,"SSP3"
"ID",2098,1888,"SSP3"
"ID",2099,1875,"SSP3"
"ID",2100,1861,"SSP3"
"IL",2020,12588,"SSP3"
"IL",2021,12515,"SSP3"
"IL",2022,12447,"SSP3"
"IL",2023,12384,"SSP3"
"IL",2024,12327,"SSP3"
"IL",2025,12275,"SSP3"
"IL",2026,12228,"SSP3"
"IL",2027,12186,"SSP3"
"IL",2028,12149,"SSP3"
"IL",2029,12117,"SSP3"
"IL",2030,12090,"SSP3"
"IL",2031,12061,"SSP3"
"IL",2032,12029,"SSP3"
"IL",2033,11995,"SSP3"
"IL",2034,11958,"SSP3"
"IL",2035,11919,"SSP3"
"IL",2036,11877,"SSP3"
"IL",2037,11834,"SSP3"
"IL",2038,11788,"SSP3"
"IL",2039,11740,"SSP3"
"IL",2040,11689,"SSP3"
"IL",2041,11637,"SSP3"
"IL",2042,11583,"SSP3"
"IL",2043,11527,"SSP3"
"IL",2044,11469,"SSP3"
"IL",2045,11410,"SSP3"
"IL",2046,11350,"SSP3"
"IL",2047,11289,"SSP3"
"IL",2048,11226,"SSP3"
"IL",2049,11162,"SSP3"
"IL",2050,11099,"SSP3"
"IL",2051,11035,"SSP3"
"IL",2052,10970,"SSP3"
"IL",2053,10906,"SSP3"
"IL",2054,10841,"SSP3"
"IL",2055,10775,"SSP3"
"IL",2056,10710,"SSP3"
"IL",2057,10644,"SSP3"
"IL",2058,10578,"SSP3"
"IL",2059,10511,"SSP3"
"IL",2060,10445,"SSP3"
"IL",2061,10377,"SSP3"
"IL",2062,10310,"SSP3"
"IL",2063,10242,"SSP3"
"IL",2064,10174,"SSP3"
"IL",2065,10106,"SSP3"
"IL",2066,10037,"SSP3"
"IL",2067,9968,"SSP3"
"IL",2068,9899,"SSP3"
"IL",2069,9830,"SSP3"
"IL",2070,9759,"SSP3"
"IL",2071,9687,"SSP3"
"IL",2072,9614,"SSP3"
"IL",2073,9541,"SSP3"
"IL",2074,9469,"SSP3"
"IL",2075,9396,"SSP3"
"IL",2076,9321,"SSP3"
"IL",2077,9247,"SSP3"
"IL",2078,9171,"SSP3"
"IL",2079,9095,"SSP3"
"IL",2080,9018,"SSP3"
"IL",2081,8939,"SSP3"
"IL",2082,8860,"SSP3"
"IL",2083,8780,"SSP3"
"IL",2084,8700,"SSP3"
"IL",2085,8621,"SSP3"
"IL",2086,8540,"SSP3"
"IL",2087,8460,"SSP3"
"IL",2088,8380,"SSP3"
"IL",2089,8300,"SSP3"
"IL",2090,8219,"SSP3"
"IL",2091,8137,"SSP3"
"IL",2092,8055,"SSP3"
"IL",2093,7973,"SSP3"
"IL",2094,7891,"SSP3"
"IL",2095,7810,"SSP3"
"IL",2096,7730,"SSP3"
"IL",2097,7648,"SSP3"
"IL",2098,7567,"SSP3"
"IL",2099,7484,"SSP3"
"IL",2100,7400,"SSP3"
"IN",2020,6755,"SSP3"
"IN",2021,6777,"SSP3"
"IN",2022,6798,"SSP3"
"IN",2023,6818,"SSP3"
"IN",2024,6836,"SSP3"
"IN",2025,6852,"SSP3"
"IN",2026,6867,"SSP3"
"IN",2027,6880,"SSP3"
"IN",2028,6891,"SSP3"
"IN",2029,6901,"SSP3"
"IN",2030,6910,"SSP3"
"IN",2031,6916,"SSP3"
"IN",2032,6921,"SSP3"
"IN",2033,6924,"SSP3"
"IN",2034,6925,"SSP3"
"IN",2035,6925,"SSP3"
"IN",2036,6923,"SSP3"
"IN",2037,6919,"SSP3"
"IN",2038,6914,"SSP3"
"IN",2039,6907,"SSP3"
"IN",2040,6898,"SSP3"
"IN",2041,6889,"SSP3"
"IN",2042,6878,"SSP3"
"IN",2043,6865,"SSP3"
"IN",2044,6852,"SSP3"
"IN",2045,6837,"SSP3"
"IN",2046,6822,"SSP3"
"IN",2047,6806,"SSP3"
"IN",2048,6788,"SSP3"
"IN",2049,6770,"SSP3"
"IN",2050,6752,"SSP3"
"IN",2051,6733,"SSP3"
"IN",2052,6714,"SSP3"
"IN",2053,6694,"SSP3"
"IN",2054,6674,"SSP3"
"IN",2055,6653,"SSP3"
"IN",2056,6632,"SSP3"
"IN",2057,6610,"SSP3"
"IN",2058,6588,"SSP3"
"IN",2059,6565,"SSP3"
"IN",2060,6542,"SSP3"
"IN",2061,6518,"SSP3"
"IN",2062,6493,"SSP3"
"IN",2063,6468,"SSP3"
"IN",2064,6443,"SSP3"
"IN",2065,6417,"SSP3"
"IN",2066,6390,"SSP3"
"IN",2067,6363,"SSP3"
"IN",2068,6335,"SSP3"
"IN",2069,6307,"SSP3"
"IN",2070,6278,"SSP3"
"IN",2071,6248,"SSP3"
"IN",2072,6217,"SSP3"
"IN",2073,6185,"SSP3"
"IN",2074,6153,"SSP3"
"IN",2075,6121,"SSP3"
"IN",2076,6087,"SSP3"
"IN",2077,6053,"SSP3"
"IN",2078,6019,"SSP3"
"IN",2079,5983,"SSP3"
"IN",2080,5946,"SSP3"
"IN",2081,5908,"SSP3"
"IN",2082,5870,"SSP3"
"IN",2083,5831,"SSP3"
"IN",2084,5792,"SSP3"
"IN",2085,5752,"SSP3"
"IN",2086,5712,"SSP3"
"IN",2087,5671,"SSP3"
"IN",2088,5630,"SSP3"
"IN",2089,5588,"SSP3"
"IN",2090,5546,"SSP3"
"IN",2091,5502,"SSP3"
"IN",2092,5458,"SSP3"
"IN",2093,5414,"SSP3"
"IN",2094,5370,"SSP3"
"IN",2095,5326,"SSP3"
"IN",2096,5282,"SSP3"
"IN",2097,5238,"SSP3"
"IN",2098,5193,"SSP3"
"IN",2099,5146,"SSP3"
"IN",2100,5099,"SSP3"
"KS",2020,2914,"SSP3"
"KS",2021,2916,"SSP3"
"KS",2022,2919,"SSP3"
"KS",2023,2923,"SSP3"
"KS",2024,2928,"SSP3"
"KS",2025,2934,"SSP3"
"KS",2026,2941,"SSP3"
"KS",2027,2949,"SSP3"
"KS",2028,2957,"SSP3"
"KS",2029,2967,"SSP3"
"KS",2030,2978,"SSP3"
"KS",2031,2989,"SSP3"
"KS",2032,2998,"SSP3"
"KS",2033,3007,"SSP3"
"KS",2034,3015,"SSP3"
"KS",2035,3023,"SSP3"
"KS",2036,3029,"SSP3"
"KS",2037,3035,"SSP3"
"KS",2038,3040,"SSP3"
"KS",2039,3045,"SSP3"
"KS",2040,3048,"SSP3"
"KS",2041,3051,"SSP3"
"KS",2042,3054,"SSP3"
"KS",2043,3055,"SSP3"
"KS",2044,3056,"SSP3"
"KS",2045,3057,"SSP3"
"KS",2046,3057,"SSP3"
"KS",2047,3056,"SSP3"
"KS",2048,3055,"SSP3"
"KS",2049,3054,"SSP3"
"KS",2050,3052,"SSP3"
"KS",2051,3050,"SSP3"
"KS",2052,3048,"SSP3"
"KS",2053,3045,"SSP3"
"KS",2054,3042,"SSP3"
"KS",2055,3039,"SSP3"
"KS",2056,3036,"SSP3"
"KS",2057,3032,"SSP3"
"KS",2058,3028,"SSP3"
"KS",2059,3024,"SSP3"
"KS",2060,3019,"SSP3"
"KS",2061,3014,"SSP3"
"KS",2062,3009,"SSP3"
"KS",2063,3003,"SSP3"
"KS",2064,2997,"SSP3"
"KS",2065,2990,"SSP3"
"KS",2066,2983,"SSP3"
"KS",2067,2977,"SSP3"
"KS",2068,2969,"SSP3"
"KS",2069,2961,"SSP3"
"KS",2070,2953,"SSP3"
"KS",2071,2944,"SSP3"
"KS",2072,2934,"SSP3"
"KS",2073,2924,"SSP3"
"KS",2074,2914,"SSP3"
"KS",2075,2904,"SSP3"
"KS",2076,2892,"SSP3"
"KS",2077,2881,"SSP3"
"KS",2078,2869,"SSP3"
"KS",2079,2856,"SSP3"
"KS",2080,2843,"SSP3"
"KS",2081,2830,"SSP3"
"KS",2082,2815,"SSP3"
"KS",2083,2801,"SSP3"
"KS",2084,2787,"SSP3"
"KS",2085,2772,"SSP3"
"KS",2086,2757,"SSP3"
"KS",2087,2741,"SSP3"
"KS",2088,2726,"SSP3"
"KS",2089,2710,"SSP3"
"KS",2090,2693,"SSP3"
"KS",2091,2677,"SSP3"
"KS",2092,2660,"SSP3"
"KS",2093,2643,"SSP3"
"KS",2094,2625,"SSP3"
"KS",2095,2608,"SSP3"
"KS",2096,2591,"SSP3"
"KS",2097,2573,"SSP3"
"KS",2098,2555,"SSP3"
"KS",2099,2536,"SSP3"
"KS",2100,2517,"SSP3"
"KY",2020,4477,"SSP3"
"KY",2021,4482,"SSP3"
"KY",2022,4488,"SSP3"
"KY",2023,4494,"SSP3"
"KY",2024,4500,"SSP3"
"KY",2025,4507,"SSP3"
"KY",2026,4514,"SSP3"
"KY",2027,4521,"SSP3"
"KY",2028,4529,"SSP3"
"KY",2029,4537,"SSP3"
"KY",2030,4545,"SSP3"
"KY",2031,4552,"SSP3"
"KY",2032,4558,"SSP3"
"KY",2033,4563,"SSP3"
"KY",2034,4567,"SSP3"
"KY",2035,4570,"SSP3"
"KY",2036,4571,"SSP3"
"KY",2037,4572,"SSP3"
"KY",2038,4571,"SSP3"
"KY",2039,4570,"SSP3"
"KY",2040,4567,"SSP3"
"KY",2041,4564,"SSP3"
"KY",2042,4560,"SSP3"
"KY",2043,4554,"SSP3"
"KY",2044,4548,"SSP3"
"KY",2045,4541,"SSP3"
"KY",2046,4534,"SSP3"
"KY",2047,4526,"SSP3"
"KY",2048,4517,"SSP3"
"KY",2049,4507,"SSP3"
"KY",2050,4497,"SSP3"
"KY",2051,4487,"SSP3"
"KY",2052,4477,"SSP3"
"KY",2053,4466,"SSP3"
"KY",2054,4455,"SSP3"
"KY",2055,4443,"SSP3"
"KY",2056,4431,"SSP3"
"KY",2057,4419,"SSP3"
"KY",2058,4406,"SSP3"
"KY",2059,4393,"SSP3"
"KY",2060,4380,"SSP3"
"KY",2061,4366,"SSP3"
"KY",2062,4351,"SSP3"
"KY",2063,4337,"SSP3"
"KY",2064,4322,"SSP3"
"KY",2065,4306,"SSP3"
"KY",2066,4290,"SSP3"
"KY",2067,4274,"SSP3"
"KY",2068,4258,"SSP3"
"KY",2069,4241,"SSP3"
"KY",2070,4223,"SSP3"
"KY",2071,4205,"SSP3"
"KY",2072,4186,"SSP3"
"KY",2073,4166,"SSP3"
"KY",2074,4147,"SSP3"
"KY",2075,4127,"SSP3"
"KY",2076,4106,"SSP3"
"KY",2077,4085,"SSP3"
"KY",2078,4063,"SSP3"
"KY",2079,4041,"SSP3"
"KY",2080,4018,"SSP3"
"KY",2081,3994,"SSP3"
"KY",2082,3970,"SSP3"
"KY",2083,3945,"SSP3"
"KY",2084,3920,"SSP3"
"KY",2085,3895,"SSP3"
"KY",2086,3870,"SSP3"
"KY",2087,3844,"SSP3"
"KY",2088,3818,"SSP3"
"KY",2089,3791,"SSP3"
"KY",2090,3764,"SSP3"
"KY",2091,3736,"SSP3"
"KY",2092,3708,"SSP3"
"KY",2093,3679,"SSP3"
"KY",2094,3651,"SSP3"
"KY",2095,3623,"SSP3"
"KY",2096,3595,"SSP3"
"KY",2097,3566,"SSP3"
"KY",2098,3537,"SSP3"
"KY",2099,3507,"SSP3"
"KY",2100,3476,"SSP3"
"LA",2020,4645,"SSP3"
"LA",2021,4633,"SSP3"
"LA",2022,4623,"SSP3"
"LA",2023,4614,"SSP3"
"LA",2024,4606,"SSP3"
"LA",2025,4599,"SSP3"
"LA",2026,4594,"SSP3"
"LA",2027,4590,"SSP3"
"LA",2028,4587,"SSP3"
"LA",2029,4585,"SSP3"
"LA",2030,4585,"SSP3"
"LA",2031,4584,"SSP3"
"LA",2032,4582,"SSP3"
"LA",2033,4579,"SSP3"
"LA",2034,4575,"SSP3"
"LA",2035,4570,"SSP3"
"LA",2036,4565,"SSP3"
"LA",2037,4559,"SSP3"
"LA",2038,4552,"SSP3"
"LA",2039,4544,"SSP3"
"LA",2040,4535,"SSP3"
"LA",2041,4525,"SSP3"
"LA",2042,4515,"SSP3"
"LA",2043,4504,"SSP3"
"LA",2044,4492,"SSP3"
"LA",2045,4480,"SSP3"
"LA",2046,4467,"SSP3"
"LA",2047,4454,"SSP3"
"LA",2048,4440,"SSP3"
"LA",2049,4425,"SSP3"
"LA",2050,4411,"SSP3"
"LA",2051,4396,"SSP3"
"LA",2052,4381,"SSP3"
"LA",2053,4366,"SSP3"
"LA",2054,4350,"SSP3"
"LA",2055,4334,"SSP3"
"LA",2056,4318,"SSP3"
"LA",2057,4302,"SSP3"
"LA",2058,4285,"SSP3"
"LA",2059,4268,"SSP3"
"LA",2060,4251,"SSP3"
"LA",2061,4234,"SSP3"
"LA",2062,4216,"SSP3"
"LA",2063,4198,"SSP3"
"LA",2064,4179,"SSP3"
"LA",2065,4160,"SSP3"
"LA",2066,4141,"SSP3"
"LA",2067,4121,"SSP3"
"LA",2068,4101,"SSP3"
"LA",2069,4081,"SSP3"
"LA",2070,4060,"SSP3"
"LA",2071,4038,"SSP3"
"LA",2072,4016,"SSP3"
"LA",2073,3993,"SSP3"
"LA",2074,3971,"SSP3"
"LA",2075,3947,"SSP3"
"LA",2076,3923,"SSP3"
"LA",2077,3899,"SSP3"
"LA",2078,3874,"SSP3"
"LA",2079,3849,"SSP3"
"LA",2080,3823,"SSP3"
"LA",2081,3796,"SSP3"
"LA",2082,3769,"SSP3"
"LA",2083,3742,"SSP3"
"LA",2084,3714,"SSP3"
"LA",2085,3686,"SSP3"
"LA",2086,3658,"SSP3"
"LA",2087,3630,"SSP3"
"LA",2088,3601,"SSP3"
"LA",2089,3573,"SSP3"
"LA",2090,3544,"SSP3"
"LA",2091,3514,"SSP3"
"LA",2092,3485,"SSP3"
"LA",2093,3455,"SSP3"
"LA",2094,3426,"SSP3"
"LA",2095,3396,"SSP3"
"LA",2096,3367,"SSP3"
"LA",2097,3337,"SSP3"
"LA",2098,3307,"SSP3"
"LA",2099,3276,"SSP3"
"LA",2100,3244,"SSP3"
"MA",2020,6894,"SSP3"
"MA",2021,6893,"SSP3"
"MA",2022,6892,"SSP3"
"MA",2023,6890,"SSP3"
"MA",2024,6888,"SSP3"
"MA",2025,6887,"SSP3"
"MA",2026,6885,"SSP3"
"MA",2027,6883,"SSP3"
"MA",2028,6880,"SSP3"
"MA",2029,6878,"SSP3"
"MA",2030,6875,"SSP3"
"MA",2031,6871,"SSP3"
"MA",2032,6865,"SSP3"
"MA",2033,6856,"SSP3"
"MA",2034,6846,"SSP3"
"MA",2035,6835,"SSP3"
"MA",2036,6821,"SSP3"
"MA",2037,6806,"SSP3"
"MA",2038,6789,"SSP3"
"MA",2039,6771,"SSP3"
"MA",2040,6751,"SSP3"
"MA",2041,6729,"SSP3"
"MA",2042,6707,"SSP3"
"MA",2043,6683,"SSP3"
"MA",2044,6657,"SSP3"
"MA",2045,6630,"SSP3"
"MA",2046,6603,"SSP3"
"MA",2047,6575,"SSP3"
"MA",2048,6545,"SSP3"
"MA",2049,6515,"SSP3"
"MA",2050,6484,"SSP3"
"MA",2051,6454,"SSP3"
"MA",2052,6423,"SSP3"
"MA",2053,6391,"SSP3"
"MA",2054,6360,"SSP3"
"MA",2055,6327,"SSP3"
"MA",2056,6295,"SSP3"
"MA",2057,6262,"SSP3"
"MA",2058,6229,"SSP3"
"MA",2059,6195,"SSP3"
"MA",2060,6161,"SSP3"
"MA",2061,6127,"SSP3"
"MA",2062,6092,"SSP3"
"MA",2063,6057,"SSP3"
"MA",2064,6022,"SSP3"
"MA",2065,5986,"SSP3"
"MA",2066,5950,"SSP3"
"MA",2067,5914,"SSP3"
"MA",2068,5877,"SSP3"
"MA",2069,5841,"SSP3"
"MA",2070,5803,"SSP3"
"MA",2071,5765,"SSP3"
"MA",2072,5726,"SSP3"
"MA",2073,5687,"SSP3"
"MA",2074,5648,"SSP3"
"MA",2075,5609,"SSP3"
"MA",2076,5568,"SSP3"
"MA",2077,5527,"SSP3"
"MA",2078,5486,"SSP3"
"MA",2079,5443,"SSP3"
"MA",2080,5400,"SSP3"
"MA",2081,5356,"SSP3"
"MA",2082,5311,"SSP3"
"MA",2083,5265,"SSP3"
"MA",2084,5219,"SSP3"
"MA",2085,5173,"SSP3"
"MA",2086,5126,"SSP3"
"MA",2087,5079,"SSP3"
"MA",2088,5031,"SSP3"
"MA",2089,4983,"SSP3"
"MA",2090,4934,"SSP3"
"MA",2091,4884,"SSP3"
"MA",2092,4834,"SSP3"
"MA",2093,4785,"SSP3"
"MA",2094,4736,"SSP3"
"MA",2095,4688,"SSP3"
"MA",2096,4640,"SSP3"
"MA",2097,4591,"SSP3"
"MA",2098,4542,"SSP3"
"MA",2099,4492,"SSP3"
"MA",2100,4442,"SSP3"
"MD",2020,6056,"SSP3"
"MD",2021,6057,"SSP3"
"MD",2022,6059,"SSP3"
"MD",2023,6062,"SSP3"
"MD",2024,6065,"SSP3"
"MD",2025,6068,"SSP3"
"MD",2026,6072,"SSP3"
"MD",2027,6076,"SSP3"
"MD",2028,6080,"SSP3"
"MD",2029,6086,"SSP3"
"MD",2030,6091,"SSP3"
"MD",2031,6095,"SSP3"
"MD",2032,6097,"SSP3"
"MD",2033,6098,"SSP3"
"MD",2034,6097,"SSP3"
"MD",2035,6094,"SSP3"
"MD",2036,6090,"SSP3"
"MD",2037,6085,"SSP3"
"MD",2038,6079,"SSP3"
"MD",2039,6070,"SSP3"
"MD",2040,6061,"SSP3"
"MD",2041,6050,"SSP3"
"MD",2042,6039,"SSP3"
"MD",2043,6025,"SSP3"
"MD",2044,6011,"SSP3"
"MD",2045,5996,"SSP3"
"MD",2046,5979,"SSP3"
"MD",2047,5962,"SSP3"
"MD",2048,5944,"SSP3"
"MD",2049,5924,"SSP3"
"MD",2050,5905,"SSP3"
"MD",2051,5885,"SSP3"
"MD",2052,5864,"SSP3"
"MD",2053,5843,"SSP3"
"MD",2054,5821,"SSP3"
"MD",2055,5799,"SSP3"
"MD",2056,5777,"SSP3"
"MD",2057,5754,"SSP3"
"MD",2058,5731,"SSP3"
"MD",2059,5707,"SSP3"
"MD",2060,5682,"SSP3"
"MD",2061,5657,"SSP3"
"MD",2062,5632,"SSP3"
"MD",2063,5606,"SSP3"
"MD",2064,5580,"SSP3"
"MD",2065,5553,"SSP3"
"MD",2066,5525,"SSP3"
"MD",2067,5498,"SSP3"
"MD",2068,5470,"SSP3"
"MD",2069,5442,"SSP3"
"MD",2070,5413,"SSP3"
"MD",2071,5382,"SSP3"
"MD",2072,5351,"SSP3"
"MD",2073,5320,"SSP3"
"MD",2074,5289,"SSP3"
"MD",2075,5257,"SSP3"
"MD",2076,5225,"SSP3"
"MD",2077,5191,"SSP3"
"MD",2078,5157,"SSP3"
"MD",2079,5122,"SSP3"
"MD",2080,5087,"SSP3"
"MD",2081,5050,"SSP3"
"MD",2082,5013,"SSP3"
"MD",2083,4975,"SSP3"
"MD",2084,4936,"SSP3"
"MD",2085,4898,"SSP3"
"MD",2086,4858,"SSP3"
"MD",2087,4819,"SSP3"
"MD",2088,4779,"SSP3"
"MD",2089,4739,"SSP3"
"MD",2090,4698,"SSP3"
"MD",2091,4656,"SSP3"
"MD",2092,4614,"SSP3"
"MD",2093,4573,"SSP3"
"MD",2094,4531,"SSP3"
"MD",2095,4490,"SSP3"
"MD",2096,4448,"SSP3"
"MD",2097,4406,"SSP3"
"MD",2098,4364,"SSP3"
"MD",2099,4321,"SSP3"
"MD",2100,4277,"SSP3"
"ME",2020,1350,"SSP3"
"ME",2021,1353,"SSP3"
"ME",2022,1356,"SSP3"
"ME",2023,1357,"SSP3"
"ME",2024,1358,"SSP3"
"ME",2025,1359,"SSP3"
"ME",2026,1358,"SSP3"
"ME",2027,1357,"SSP3"
"ME",2028,1354,"SSP3"
"ME",2029,1351,"SSP3"
"ME",2030,1348,"SSP3"
"ME",2031,1344,"SSP3"
"ME",2032,1339,"SSP3"
"ME",2033,1335,"SSP3"
"ME",2034,1330,"SSP3"
"ME",2035,1324,"SSP3"
"ME",2036,1319,"SSP3"
"ME",2037,1313,"SSP3"
"ME",2038,1307,"SSP3"
"ME",2039,1300,"SSP3"
"ME",2040,1293,"SSP3"
"ME",2041,1287,"SSP3"
"ME",2042,1280,"SSP3"
"ME",2043,1272,"SSP3"
"ME",2044,1265,"SSP3"
"ME",2045,1258,"SSP3"
"ME",2046,1250,"SSP3"
"ME",2047,1243,"SSP3"
"ME",2048,1235,"SSP3"
"ME",2049,1228,"SSP3"
"ME",2050,1220,"SSP3"
"ME",2051,1213,"SSP3"
"ME",2052,1205,"SSP3"
"ME",2053,1198,"SSP3"
"ME",2054,1191,"SSP3"
"ME",2055,1184,"SSP3"
"ME",2056,1176,"SSP3"
"ME",2057,1169,"SSP3"
"ME",2058,1162,"SSP3"
"ME",2059,1155,"SSP3"
"ME",2060,1147,"SSP3"
"ME",2061,1140,"SSP3"
"ME",2062,1133,"SSP3"
"ME",2063,1126,"SSP3"
"ME",2064,1119,"SSP3"
"ME",2065,1112,"SSP3"
"ME",2066,1104,"SSP3"
"ME",2067,1097,"SSP3"
"ME",2068,1090,"SSP3"
"ME",2069,1083,"SSP3"
"ME",2070,1076,"SSP3"
"ME",2071,1069,"SSP3"
"ME",2072,1061,"SSP3"
"ME",2073,1054,"SSP3"
"ME",2074,1046,"SSP3"
"ME",2075,1039,"SSP3"
"ME",2076,1031,"SSP3"
"ME",2077,1024,"SSP3"
"ME",2078,1016,"SSP3"
"ME",2079,1008,"SSP3"
"ME",2080,1000,"SSP3"
"ME",2081,992,"SSP3"
"ME",2082,984,"SSP3"
"ME",2083,976,"SSP3"
"ME",2084,967,"SSP3"
"ME",2085,959,"SSP3"
"ME",2086,950,"SSP3"
"ME",2087,941,"SSP3"
"ME",2088,933,"SSP3"
"ME",2089,924,"SSP3"
"ME",2090,915,"SSP3"
"ME",2091,906,"SSP3"
"ME",2092,897,"SSP3"
"ME",2093,888,"SSP3"
"ME",2094,879,"SSP3"
"ME",2095,870,"SSP3"
"ME",2096,861,"SSP3"
"ME",2097,852,"SSP3"
"ME",2098,843,"SSP3"
"ME",2099,834,"SSP3"
"ME",2100,825,"SSP3"
"MI",2020,9967,"SSP3"
"MI",2021,9948,"SSP3"
"MI",2022,9929,"SSP3"
"MI",2023,9909,"SSP3"
"MI",2024,9888,"SSP3"
"MI",2025,9867,"SSP3"
"MI",2026,9845,"SSP3"
"MI",2027,9822,"SSP3"
"MI",2028,9798,"SSP3"
"MI",2029,9774,"SSP3"
"MI",2030,9749,"SSP3"
"MI",2031,9723,"SSP3"
"MI",2032,9694,"SSP3"
"MI",2033,9663,"SSP3"
"MI",2034,9631,"SSP3"
"MI",2035,9597,"SSP3"
"MI",2036,9561,"SSP3"
"MI",2037,9523,"SSP3"
"MI",2038,9484,"SSP3"
"MI",2039,9444,"SSP3"
"MI",2040,9402,"SSP3"
"MI",2041,9359,"SSP3"
"MI",2042,9315,"SSP3"
"MI",2043,9270,"SSP3"
"MI",2044,9224,"SSP3"
"MI",2045,9177,"SSP3"
"MI",2046,9130,"SSP3"
"MI",2047,9083,"SSP3"
"MI",2048,9034,"SSP3"
"MI",2049,8985,"SSP3"
"MI",2050,8937,"SSP3"
"MI",2051,8888,"SSP3"
"MI",2052,8840,"SSP3"
"MI",2053,8791,"SSP3"
"MI",2054,8743,"SSP3"
"MI",2055,8695,"SSP3"
"MI",2056,8647,"SSP3"
"MI",2057,8599,"SSP3"
"MI",2058,8551,"SSP3"
"MI",2059,8502,"SSP3"
"MI",2060,8454,"SSP3"
"MI",2061,8406,"SSP3"
"MI",2062,8358,"SSP3"
"MI",2063,8310,"SSP3"
"MI",2064,8262,"SSP3"
"MI",2065,8214,"SSP3"
"MI",2066,8166,"SSP3"
"MI",2067,8118,"SSP3"
"MI",2068,8070,"SSP3"
"MI",2069,8022,"SSP3"
"MI",2070,7974,"SSP3"
"MI",2071,7923,"SSP3"
"MI",2072,7872,"SSP3"
"MI",2073,7822,"SSP3"
"MI",2074,7772,"SSP3"
"MI",2075,7721,"SSP3"
"MI",2076,7670,"SSP3"
"MI",2077,7618,"SSP3"
"MI",2078,7565,"SSP3"
"MI",2079,7511,"SSP3"
"MI",2080,7457,"SSP3"
"MI",2081,7401,"SSP3"
"MI",2082,7345,"SSP3"
"MI",2083,7288,"SSP3"
"MI",2084,7231,"SSP3"
"MI",2085,7174,"SSP3"
"MI",2086,7116,"SSP3"
"MI",2087,7058,"SSP3"
"MI",2088,6999,"SSP3"
"MI",2089,6939,"SSP3"
"MI",2090,6879,"SSP3"
"MI",2091,6817,"SSP3"
"MI",2092,6755,"SSP3"
"MI",2093,6693,"SSP3"
"MI",2094,6632,"SSP3"
"MI",2095,6570,"SSP3"
"MI",2096,6510,"SSP3"
"MI",2097,6449,"SSP3"
"MI",2098,6387,"SSP3"
"MI",2099,6325,"SSP3"
"MI",2100,6262,"SSP3"
"MN",2020,5657,"SSP3"
"MN",2021,5673,"SSP3"
"MN",2022,5688,"SSP3"
"MN",2023,5703,"SSP3"
"MN",2024,5716,"SSP3"
"MN",2025,5728,"SSP3"
"MN",2026,5740,"SSP3"
"MN",2027,5750,"SSP3"
"MN",2028,5760,"SSP3"
"MN",2029,5768,"SSP3"
"MN",2030,5776,"SSP3"
"MN",2031,5782,"SSP3"
"MN",2032,5787,"SSP3"
"MN",2033,5791,"SSP3"
"MN",2034,5793,"SSP3"
"MN",2035,5795,"SSP3"
"MN",2036,5794,"SSP3"
"MN",2037,5792,"SSP3"
"MN",2038,5789,"SSP3"
"MN",2039,5784,"SSP3"
"MN",2040,5779,"SSP3"
"MN",2041,5771,"SSP3"
"MN",2042,5763,"SSP3"
"MN",2043,5753,"SSP3"
"MN",2044,5742,"SSP3"
"MN",2045,5730,"SSP3"
"MN",2046,5717,"SSP3"
"MN",2047,5704,"SSP3"
"MN",2048,5689,"SSP3"
"MN",2049,5673,"SSP3"
"MN",2050,5657,"SSP3"
"MN",2051,5641,"SSP3"
"MN",2052,5624,"SSP3"
"MN",2053,5607,"SSP3"
"MN",2054,5589,"SSP3"
"MN",2055,5572,"SSP3"
"MN",2056,5554,"SSP3"
"MN",2057,5535,"SSP3"
"MN",2058,5517,"SSP3"
"MN",2059,5498,"SSP3"
